Product,Comment,Website,Label,sentiment
Lip Kit,"say no more
Love this true, bright pink color and its long lasting.",kyliecosmetics,positive,1
Lip Kit,"amazing!
This lip kit is amazing! It goes on smooth & stays on all day. I love it!",kyliecosmetics,positive,1
Lip Kit,"the best ...
The best coral like colour I've found and it's a stayer...100% thrilled",kyliecosmetics,positive,1
Lip Kit,"10/10
10/10 I absolutely love this shade! Its so pretty! ",kyliecosmetics,positive,1
Lip Kit,"Super lasting, lip liner is so easy to apply even if you have dry lips. ",kyliecosmetics,positive,1
Lip Kit,"gorgeous velvet lip kit
Absolute velvet texture. Very good application. 10/10",kyliecosmetics,positive,1
Lip Kit,"super
This lipt kit are super, i like it very much and its long lasting",kyliecosmetics,positive,1
Lip Kit,"amazing
Beautiful formula and shade, lasts all day long!!!",kyliecosmetics,positive,1
Lip Kit,"Love the color! And, it does not dry out my lips!",kyliecosmetics,positive,1
Lip Kit,"so smooth
I bought this over a month ago and it is my go to! So soft and creamy",kyliecosmetics,positive,0
Lip Kit,"the best lip kit ever
I have purchased this shade of lip kit the color is very great",kyliecosmetics,positive,1
Lip Kit,"best nude lipstick
Everyone loved the color on me and great stocking stuffer",kyliecosmetics,positive,1
Lip Kit,"perfect lip moisturizer
The best lip moisturizer I have ever tried and beautiful packaging. Very thoughtfully designed and executed.",kyliecosmetics,positive,1
Lip Kit,"smooth as silk application
True color! Loved I was able to virtual try on color swatch. Bought several. Want to wear them all at the same time!!",kyliecosmetics,positive,1
Lip Kit,"beautiful
I love kylies velvet kits as opposed to her matte ones as you still get the longevity but they dont dry your lips as much. Beautiful shade too. In love ",kyliecosmetics,positive,1
Lip Kit,"lip kits
I love Kylies lip kits. Great coverage and they feel good on your lips.",kyliecosmetics,positive,1
Lip Kit,"velvet lip kit
My favorite Lip kit I love how long lasting it is",kyliecosmetics,positive,1
Lip Kit,"amazing kit 
I got this for myself in 2023 April and Ive still got it , lasts for so long and love the lip liners they sharpen so well",kyliecosmetics,positive,1
Lip Kit,"best lip liner
This lip kit is a perfect nude shade. The lip liner formula is super creamy and goes on so smooth.",kyliecosmetics,positive,1
Lip Kit,"perfect shade!
Love the feel, very smooth. Nude color was just right!",kyliecosmetics,positive,1
Lip Kit,"velvet lip kit
Lip linear goes on lips so easy and smooth, lip kit is amazing!! Lasted so long and beautiful shade. Didnt feel drying at all which was happy about.",kyliecosmetics,positive,1
Lip Kit,"soft and powerful
Absolutely recommend!! Color lasts and feels so soft!",kyliecosmetics,positive,1
Lip Kit,"lip color that stands out
Beautiful color and smooth texture going on to the lips. Invent vibrate colors for woman of color.",kyliecosmetics,positive,1
Lip Kit,"my favorite
I love this color my new favorite , is great looks so sexy I recommend it 100%",kyliecosmetics,positive,1
Lip Kit,"amazing look
Great look and last all night! Velvet is wonderful and light on the lips",kyliecosmetics,positive,1
Lip Kit,"LOVE this lip kit! All of Kylies lip products are great. They stay on even after you eat, and the pigments are so rich!",kyliecosmetics,positive,1
Lip Kit,"love velvet lip kit
I absolutely love the lip kits! So many colors and smooth application... satisfied customer!!!",kyliecosmetics,positive,1
Lip Kit,"its creamy formula that stays in place
I love this color its like a nude and pink color in one and the formula is soo good",kyliecosmetics,positive,1
Lip Kit,"velvet lip kit
Live this lip kit. The velvet kit is not sticky but smooth and I love the color!",kyliecosmetics,positive,1
Lip Kit,"color lasts all day
The only lip color I use because it lasts all day. Some of the colors last longer than others.",kyliecosmetics,positive,0
Lip Kit,"5 stars
Love the lip kits, last me all day with little to no touch up.",kyliecosmetics,positive,1
Lip Kit,"amazing!!!
Absolutely love this color! This product has changed my life! So smooth, not drying at all, and last all day!!! I love it!",kyliecosmetics,positive,1
Lip Kit,"amazing!!
Obsessed with this formula, very creamy but matte at the same time. Bare is literally the best nude shade ever and this lip liner will be always in my heart. Very good combo. I love it!!",kyliecosmetics,positive,1
Lip Kit,"smooth
Great quality. I purchased this lip stick over 5 times, its smooth, not heavy on the lips and last all day long",kyliecosmetics,positive,1
Lip Kit,"beautiful shade of pink
This lip kit is not only the most beautiful shade of pink, but it lasts all day! I can't wait to buy more.",kyliecosmetics,positive,1
Lip Kit,"daughter loved it
Super cute. We used in our Saran ball that we do every year at Thanksgiving. Big hit.",kyliecosmetics,positive,1
Lip Kit,"love reds!
Always get compliments on all the red shades! Absolutely love red velvet!",kyliecosmetics,positive,1
Lip Kit,"matte
stays on and the lipliners are very smooth - thanks",kyliecosmetics,positive,1
Lip Kit,"love the color.
I enjoyed this product. It was very long lasting and easy to apply. I didnt feel like it dried out my lips. I loved the shade of red as well, it was a nice shade and didnt drain out my skin color.",kyliecosmetics,positive,1
Lip Kit,"great shade!
Love this shade I have medium to light skin and its such a great color when going for a soft makeup look",kyliecosmetics,positive,1
Lip Kit,"love the velvet!
Silky, smooth, and buttery . Love the finished look!",kyliecosmetics,positive,1
Lip Kit,"love the bright pink lip color
I love the Lips set, the Liner, the color is so me, so I am so happy to purchase.",kyliecosmetics,positive,1
Lip Kit,"velvet kylie lipkits
The Kylie lipkits last all day and feel amazing against my lips. The velvet lip kids feel so smooth on my lips, and dont dry out my lips.",kyliecosmetics,positive,1
Lip Kit,"great lipstick and liner!
I really like this lipstick and liner. Easy to use for a date night out. Seems to last a long time. I like the feel of it as its not sticky. I would definitely recommend.",kyliecosmetics,positive,1
Lip Kit,"amazing color and long wearing
Obsessed!!! I absolutely love the lip kits!!!!!!!",kyliecosmetics,positive,1
Lip Kit,"love! love! love!
Love this lipstick and liner. Liner goes on smooth and both stay on all day.",kyliecosmetics,positive,1
Lip Kit,"smooth
I like how smooth and light feeling this is . Not sticky or thick and lasts a long time. Nice color, velvet lip kit is my favorite.",kyliecosmetics,positive,1
Lip Kit,"beautiful color
Great color really bright and great feel against my lips",kyliecosmetics,positive,1
Lip Kit,"longetivity
Great price point and lasts almost all night. Didnt have to touch up so frequently. Loved the matte finish. New formula is 10x better than original would recommend",kyliecosmetics,positive,1
Lip Kit,"harmony velvet lip kit
I was skeptical mmmm at first but WOW!! I am impressed! This matte lip kit doesnt only apply smoothly but it lasts through eating and drinking!",kyliecosmetics,positive,1
Lip Kit,"stand out in a crowd
This product takes you from girl to woman in 60 secs Im sexy AF now",kyliecosmetics,positive,1
Lip Kit,"lip kits.
Love all of the Matt lip kits. Get compliments all the time, long wearing and doesnt come off on a glass.",kyliecosmetics,positive,1
Lip Kit,"im hooked!!!
Love every lip product Ive purchased. I always get compliments. Long lasting, non drying",kyliecosmetics,positive,1
Lip Kit,"wonderful long lasting product
Long lasting - first purchase from Kylie and I love it",kyliecosmetics,positive,1
Lip Kit,"absolutely amazing
Cant say enough good things about this duo. Works very well for me. The texture is also really good. Would definitely want to try more shades in this!",kyliecosmetics,positive,1
Lip Kit,"loved!
I absolutely loved this lip kit! I got the shade ""say no more"" which was absolutely stunning! I love pink! Thank you so much kylie cosmetics and influenster!! ",kyliecosmetics,positive,1
Lip Kit,"lovely pigmentation
Beautiful pigment and long lasting! Just a little dab goes a long way.",kyliecosmetics,positive,1
Lip Kit,Matte velvet lip kit! I loved it so much it matched my skin tone. Very buttery. Use it on my everyday looks. ,kyliecosmetics,positive,1
Lip Kit,"loved it
This lip kit was amazing it was so easy to apply and the color was so pigmented! I would recommend you try it out for your self it really is worth having in my makeup collection",kyliecosmetics,positive,1
Lip Kit,"amazing lip kit
I loved this lip kit. Im not a very into lip products to be honest, I just put balms and thats all. But I loved how buttery this felt and how easy the lip pencil glided on my lips. ",kyliecosmetics,positive,1
Lip Kit,"great formula
Formula is great!! Love both the pencil and gloss. ",kyliecosmetics,positive,1
Lip Kit,"long lasting
Love this color and loved that it came with samples and the cutest stickers",kyliecosmetics,positive,1
Lip Kit,"great lip color
I get lots of compliments and this lip color lasts all day",kyliecosmetics,positive,1
Lip Kit,"the perfect nude hands down
This is the perfect neutral nude. Its not too mauve, peach, pink or brown. Its not too pale to where your lips disappear either. Its so beautiful on every skin tone",kyliecosmetics,positive,1
Lip Kit,"lips are fabulous
I love the color pencils I have two there fabulous! They go on smoothly I love the lip liners and wizard of lip gloss I love it all thank you. Kylie!!",kyliecosmetics,positive,1
Lip Kit,"love the creamy
love this demi matte cream wish there were more colors! Gives a color that has a matte appearance without the dry crusty sticky that comes with most matte lip colors.",kyliecosmetics,positive,1
Lip Kit,"nice color
i love that i got to try out a color that was so popular & i never got a chance to get my hands on. the formula of her lipsticks are great. its the one product i consistently but from her. & this color is worth it",kyliecosmetics,positive,1
Lip Kit,"velvet my fav
Its amazing, first how it fits with ur lips it looks super cute!!!",kyliecosmetics,positive,1
Lip Kit,"i loved it
I like the bright red color and that it's also long-lasting, it's creamier than others, I recommend it and in case you suffer from dry lips I recommend that you use a moisturizer before using it.",kyliecosmetics,positive,1
Lip Kit,"top a usual!
Super nice colour and lip pencil is extremely soft and precise.",kyliecosmetics,positive,1
Lip Kit,"everyday perfect
Exact color as I was looking for. Perfect for everyday wear.",kyliecosmetics,positive,1
Lip Kit,"wife happy!
Wifey really satisfied, says it stays long and strong !",kyliecosmetics,positive,1
Lip Kit,"party girl kit
Nice item, shame about the service. supposed to get a free towel with this duplicate order..no show",kyliecosmetics,positive,1
Lip Kit,"kylie cosmetics
Love this lip combo, I never owned a Kylie cosmetics product but this made me definitely want to try out more stuff from this brand. Im a nude girl so the color I loved it",kyliecosmetics,positive,1
Lip Kit,"very shocked!
Usually Kylie lip kits are very dry but this formula kept my lips smooth.",kyliecosmetics,positive,0
Lip Kit,"smooooooooooth
It gives you that soft look while still being bright! I love how it applies and am excited to try other shades! 100% a must have in your makeup collection!",kyliecosmetics,positive,1
Lip Kit,"awesome
Amazing! Love this! Both colors are absolutely beautiful.",kyliecosmetics,positive,1
Lip Kit,"amazing!
Always wanted to try Kylie cosmetics lip products and finally got a chance. I love how creamy and long lasting the lipstick is. Very comfortable on the lips",kyliecosmetics,positive,1
Lip Kit,"love it!
Very smooth not clumpy. Love the velvet line! Love the color!",kyliecosmetics,positive,1
Lip Kit,"best combo ever!
Im using it since I received it and I love it. It lasting all day long. Color is perfect for brown skin. I got lot of complements. Definitely recommend to others.",kyliecosmetics,positive,1
Lip Kit,"best combo ever!
Im using it since I received it and I love it. It lasting all day long. Color is perfect for brown skin. I got lot of complements. Definitely recommend to others.",kyliecosmetics,positive,1
Lip Kit,"i liked it!
I had fun trying out this lip kit by Kylie. The color was nice and lasted all day. The lip liner was easy to do and the liquid lip stick was great and applied easily. I was impressed how long it stayed on.",kyliecosmetics,positive,1
Lip Kit,"vibrant red
The lip liner pencil goes on smoothly and the lip stick is very pigmented a little bit can go a long way with that overall would recommend makes your lips look really nice.",kyliecosmetics,positive,1
Lip Kit,"they hype is real!!
I loved this color and formula for sure! It was.not drying.",kyliecosmetics,positive,1
Lip Kit,long lasting and vibrant color!,kyliecosmetics,positive,1
Lip Kit,"so velvety!
I have used Kylie Jenners lipsticks before. It was as usual amazing- Super velvety and pigmented. Little goes a long way.",kyliecosmetics,positive,1
Lip Kit,"amazing!!
This is the first lip product Ive been absolutely obsessed with. It goes on and stays on so nicely. I would definitely recommend",kyliecosmetics,positive,1
Lip Kit,"top a usual!
Super nice colour and lip pencil is extremely soft and precise.",kyliecosmetics,positive,1
Lip Kit,"everyday perfect
Exact color as I was looking for. Perfect for everyday wear.",kyliecosmetics,positive,1
Lip Kit,"wife happy!
Wifey really satisfied, says it stays long and strong !",kyliecosmetics,positive,1
Lip Kit,"party girl kit
Nice item, shame about the service. supposed to get a free towel with this duplicate order..no show",kyliecosmetics,positive,1
Lip Kit,"works with natural and full face
I didnt expect to love this one so much, it became my staple and its always on me no matter where Im headed or what Im wearing",kyliecosmetics,positive,1
Lip Kit,"lovely
Loved the shade on me and i have a tanned skin tone and it looks very dusty on me like I havent showered in months. Other than that Its a good shade",kyliecosmetics,positive,1
Lip Kit,"great nude lip
I love the liner in this duo and how the pair look together. Im not usually a big fan of liquid lipsticks that lean towards the matte side but this looked good with the liner and after letting it set, looked good under gloss too!",kyliecosmetics,positive,1
Lip Kit,"velvet kylie
The formula is very comfortable on the lips. The color is pigmented and a beautiful red shade.? Can be worn as a little dab of color or as a full liquid lipstick.",kyliecosmetics,positive,1
Lip Kit,"super soft on the lips
Liked this formula wayyy better than her original liquid lipstick formula. All though it dries the same way it doesnt leave my lips cracked and the application looks super smooth.",kyliecosmetics,positive,1
Lip Kit,"nice set
Nice colour, very similar to the one on the site. The lip pen writes very well. I will buy another set.",kyliecosmetics,positive,1
Lip Kit,"lip kit
It's a love and Hate with this product, I think it's a beautiful Color long lasting but I'm not big on how much it transfers on everything but regardless great product",kyliecosmetics,positive,1
Lip Kit,"pretty
This is a pretty lipstick and goes on smoothly. Doesn't feel too drying. It's a little pink for my personal taste but still looks nice, I think. I will almost definitely use it on occasion.",kyliecosmetics,positive,1
Lip Kit,"bold lip
Wasn't sure if I would like the bright barbie color, but I actually do. It's a fun shade even compared to my fair complexion. ",kyliecosmetics,positive,1
Lip Kit,"say no more
I cant say I love the color, but the quality is exemplary. Durable, it stays on! Wish it was of every day/event color. Smooth application.",kyliecosmetics,positive,1
Lip Kit,"beautiful color that lasts.
I was honestly surprised by how pretty the color was! It's highly pigmented and feels very soft on your lips. So far, I've had it last a few hours without touchups.",kyliecosmetics,positive,1
Lip Kit,"posit k velvet
I really liked the formula of this lippie , very comfortable and pigmented . It lasted long too I really like this formula of hers !",kyliecosmetics,positive,1
Lip Kit,"great nude that enhances lips
This product really does what it claims, enhances lip size with the two products. Its a matte product, so just make sure you moisturize your lips prior to use for best results.",kyliecosmetics,positive,1
Lip Kit,"kylie cosmetics are back
I honestly havent even seen a Kylie lip product since high school so I was really excited to receive this product and see how their products have evolved. I was pleasantly surprised with the high quality and smooth application!",kyliecosmetics,positive,1
Lip Kit,"so pretty
Im glad I got this shade. Its so cute & pretty! The lip liner glides on so easily and the velvet lip feels nice. This is also my first time trying Kylie cosmetics. Im a fan now.",kyliecosmetics,positive,1
Lip Kit,"love it
fascinated with these lipsticks, my lips feel super soft!! The smell is rich, it does not feel heavy in the mouth! I really loved it",kyliecosmetics,positive,1
Lip Kit,"love it!!!!
really impressed with the lipsticks! I love the aroma and the pencil is too creamy! my lips look great",kyliecosmetics,positive,1
Lip Kit,"great product
Looks really nice and feels nice and creamy on lips. So pleased!",kyliecosmetics,positive,1
Lip Kit,"posie k
Loveee this color! I always wanted to try it out but never got the chance to until now. Thank you influenster! Definitely worth the hype! It lasts long and not drying.",kyliecosmetics,positive,1
Lip Kit,"harmony
Harmony is a nice shade a pink that I really like. The lip liner was smooth to put on and easy to apply! I like how the lip gloss was glossy when applying then became a nice matte color when dried!",kyliecosmetics,positive,1
Lip Kit,"new favorite!
I am so in love with this lip kit! The shade is absolutely beautiful and so pigmented and the scent is subtle but delicious. So creamy, goes on perfect, and is definitely my new favorite",kyliecosmetics,positive,1
Lip Kit,"bright and stayed all day!
I loved this kylie lip kit. The pink is BRIGHT, which I love. I put it on in the morning and it stayed put for at least 10 hours with eating and drinking. I will forever buy the kylie lip kits!",kyliecosmetics,positive,1
Lip Kit,"love
I love this lipliner/liquid lipstick combo! It went on smoothly and stayed. My lips did look and feel velvety. The color was a little bright for my liking but I was able to blot it down.",kyliecosmetics,positive,1
Lip Kit,"lip kit love!
I absolutely adore this color! It went on so smooth and stayed on most of the day. Can't wait to try in more colors!!!!",kyliecosmetics,positive,1
Lip Kit,"amazing
Great packaging and consistency. I love the velvety finish. Great color and everything wore very well. I highly recommend!!",kyliecosmetics,positive,1
Lip Kit,"enjoyable looking
I really enjoyed the lipstick, its staying on your lips for a long time. The texture is amazing and its looking great!",kyliecosmetics,positive,1
Lip Kit,"awesome lip combo
I really liked this lip combo! Its the perfect pink for me! And the liner really is so smooth. It just glides on perfectly!",kyliecosmetics,positive,1
Lip Kit,"lip color
I do love the liner. The lip color seems like more of a stain to me. Was much more bright then I anticipated.",kyliecosmetics,positive,1
Lip Kit,"perfect pout
The new formula is incredible. This product provides the perfect pout and glides on like a dream without any stickiness or dryness.",kyliecosmetics,positive,1
Lip Kit,"the perfect red!
I loved this velvet lip kit so much. I have one of her mattes and its a bit too drying but her velvet formula is spot on. I got red velvet and its the perfect red. 10/10 would recommend.",kyliecosmetics,positive,1
Lip Kit,"love this shade
At first I thought it was way to bold of a color but when I put it on it looked absolutely amazing!! You only need a little bit!",kyliecosmetics,positive,1
Lip Kit,"english/irish girl
Beautiful colour especially for fair skinned like me",kyliecosmetics,positive,1
Lip Kit,"i do like the combo
The Kylie lip kit is smooth and waxy at the same time. I like the lip liner a lot but Im not a big fan of the color. The lip liner compliments the lipstick very well!",kyliecosmetics,positive,1
Lip Kit,"awesome
Love the color. So bright & perfect for summers and four night outs. Changes the entire look of a simple outfit. Love the texture.",kyliecosmetics,positive,1
Lip Kit,"good value
Love that this set comes with a lipstick and a lip liner - Greta value for the money that it is on the market for - would recommend",kyliecosmetics,positive,1
Lip Kit,"i love the texture
This goes on very smooth and matte. I like how it doesnt feel over drying once you apply it like other matte lipsticks. This color on darker skin just doesnt look good though.",kyliecosmetics,positive,1
Lip Kit,"perfect red pop!
I love Kylie lip kits, and this color is no exception. The red color was perfect for a fun night out. The matching lip liner made it easy to apply, and the pigment was long-lasting. ",kyliecosmetics,positive,1
Lip Kit,"so creamy and smooth!
Loving this Kylie Lip Kit! This is my first one and Im impressed! The lip liner glides on so effortlessly as does the lipstick. The color Charm is a perfect nude and looks so natural. Really love this product, would purchase in the future!",kyliecosmetics,positive,1
Lip Kit,"love the color
I have a love hate relationship with matte lipgloss but I always love the Kylie lip kits and this color is perfect for every day wear. I change it up sometimes by adding a gloss on top too.",kyliecosmetics,positive,1
Lip Kit,"very buttery and smooth
Ive never tried Kylie cosmetics until now and Im pleasantly surprisedthe formula applies very smoothly and doesnt dry out your lips!",kyliecosmetics,positive,1
Lip Kit,"this shade is my absolute favorite.
I love this Kylie lip kit. It has an amazing soft texture, beautiful shade and coverage. The fact that it is cruelty free & vegan always adds an extra plus to my reviews. Absolutely beautiful lip kit.",kyliecosmetics,positive,1
Lip Kit,"i will order another one in this shade
I was surprised by how much I liked this product. It came with a lip liner and a matte liquid lipstick, that was the perfect shade for me. Application was smooth and it lasts a while before having to reapply.",kyliecosmetics,positive,1
Lip Kit,"lipstick
I really love it! To be honest I never had the opportunity to try kylie lipsticks but now the I had the opportunity I really love it! I would love to try more kylie cosmetic products",kyliecosmetics,positive,1
Lip Kit,"good
Overall I enjoyed this lip liner, the only complaint that I have is the color but ofc that parts on me! I would recommend this product",kyliecosmetics,positive,1
Lip Kit,"velvet lipkit party girl
love it so much such a beautiful colour highly pigmented",kyliecosmetics,positive,1
Lip Kit,"velvet lip lit
Love this formula. It doesn't dry your lips. The liner is very smooth. I feel like the liner is lighter than the lipstick but they do look really good combined.",kyliecosmetics,positive,1
Lip Kit,"my new fav lipy
Im in love! First time trying Kylies lipsticks and I fall in love will buy all of them! The pencil is so soft, the lipstick doesnt feel heavy or dry at alll",kyliecosmetics,positive,1
Lip Kit,"liked it
Ive tried a few Kylie lip products before and they used to dry my lips. However, this one felt a little moisturizing and the color payoff was great! The lip liner was very easy to apply as well.",kyliecosmetics,positive,1
Lip Kit,"love this!!
I got the shade Bare. Im obsessed with the color, its the perfect light nude! Formula isnt as drying as her other liquid lipsticks and wear time is good!",kyliecosmetics,positive,1
Lip Kit,"absolutely love this
I love the pigment and the packaging. It is a great lipstick and lipliner duo and works amazingly without making it look patchy and dry.",kyliecosmetics,positive,1
Lip Kit,"good quality , less pigmented
I liked the quality it lasts long and doesnt leave my lips dry. However I was expecting it to be more pigmented for the shade I received. Overall I liked it might go for a darker shade next time",kyliecosmetics,positive,1
Lip Kit,"perfect color!
Okay Im a big fan of Kylie Lipstick already lol but the durability on this one is insane. Also the color is a perfect mix of pink and nude-ish.",kyliecosmetics,positive,1
Lip Kit,"i actually really like it
I appreciate it but the color for me was a little off but I'll still wear it. The consistency is good. the product is good",kyliecosmetics,positive,1
Lip Kit,"very nice
I loved it, a little goes a very long way it is very pigmented and the color I received was beautiful. It did smear somewhat so just be careful.",kyliecosmetics,positive,1
Lip Kit,"my review
This is such a beautiful shade, its deff not something im use to wearing but it is a new fav, i recieved alot of compliments its a yes for me!",kyliecosmetics,positive,1
Lip Kit,"really nice
Im a brunette with super dark eyes and some blonde in my hair, my skin color has yellow undertones. This is a very nice color, but I think it would look better on someone with a lighter complexion. The product is nice, only issue is that it feels a tad bit chalky. If you moisturize your lips before applying you should be good. It lasts really long.",kyliecosmetics,positive,1
Lip Kit,"nice feel
This has a really nice texture on my lips The color is darker than what I Thought it would be?. Also the lip liner doesnt come with a lot? But overall I really liked these products ",kyliecosmetics,positive,1
Lip Kit,"so easy to use!
This was my first time trying a Kylie lip kit. Ive never used lip liner before, but the liner in the Kylie lip kit goes on so smoothly! And the color stays on for a while and doesnt dry out your lips",kyliecosmetics,positive,1
Lip Kit,"lovely!!
Wooow!! The color is so beautiful so sexy, sensual. The color is strong. I really love it, My skin is medium baige and this color looks so PRETTY!!",kyliecosmetics,positive,1
Lip Kit,"so pretty!
I really love the lip color. It stayed on for a long time and my lips felt hydrated. I will buy this over and over again in many colors.",kyliecosmetics,positive,1
Lip Kit,"my new fav barbie girl hot pink color
BARBIE GIRL PINK. I am in love with this color! I am so excited Kylie finally has that fun girly bright Barbie pink color in the best lip formula ever!",kyliecosmetics,positive,1
Lip Kit,"fun and so gorgeous
Love this color!!! So fun and bright I cant wait to wear it during the spring and summer months. This new formula feels amazing on your lips!",kyliecosmetics,positive,1
Lip Kit,"pretty
I am very pleased with the shade I chose. It is a very wearable day to day colour.",kyliecosmetics,positive,1
Lip Kit,"love this product!
Amazing lip combo! Love the finish on the gloss and the colors compliment each other very nicely. Super great for every day and lasts very long",kyliecosmetics,positive,1
Lip Kit,"nice
The color looked super nice however I did think that it was a little too pale for me ! But I definitely love the lip kits !",kyliecosmetics,positive,1
Lip Kit,"amazing <3
It's incredible, it doesn't separate and stays after eating. It is easy to apply and does not leave a mark. It's very beautiful and I like the color.",kyliecosmetics,positive,1
Lip Kit,"say no more
I was a little nervous on how the color would look on me but I am so happy with it! It applies so smooth and feels amazing on my lips. This will be a staple in spring, for sure!",kyliecosmetics,positive,1
Lip Kit,"hyped for a reason!
Kylie lip kits will continue to be my fave. Long lasting and not over drying on my lips! I still like to use a lip oil over top, but super amazing!",kyliecosmetics,positive,1
Lip Kit,"awesome!
This formula!!! Feels amazing on my lips, went on super easy and smooth! I would have preferred a different color just because bright pink isnt really my style but I absolutely love this lipstick!",kyliecosmetics,positive,1
Lip Kit,"obsessed!
I love the new formula! The old one would always dry out my lips but this goes on more silky! I love the nude color and also the packaging is so cute too. I got this from influenster!!",kyliecosmetics,positive,1
Lip Kit,"velvet lip kit
I liked the packing very simple down to earth nothing so fancy. Pencil was very easy and smooth to apply I enjoyed it would recommend. Very pretty color as well thank you for choosing me to do this complimentary sample",kyliecosmetics,positive,1
Lip Kit,"smooth!
I like this lip kit a lot! It goes on really smooth and feels great on my lips. It dries quickly and stays in place. I wouldnt have picked this color but honestly I may wear it this spring/summer. ",kyliecosmetics,positive,1
Lip Kit,"beautiful color
This color is so perfect for someone who is pale and has neutral undertones & I love the velvet feel over the matte ones, definitely will purchase!",kyliecosmetics,positive,1
Lip Kit,"love the feel of it!
Ive had a few of the matte lip kits in the past and I liked them, but they always made my lips have a dry feeling to them, the velvet gives it the same look with a more hydrated feel!",kyliecosmetics,positive,1
Lip Kit,"love it!!
I had never tried any of her products before, but I'm so glad I got the chance to. Went on smoothly and lasted a long time. Didn't crease at all. Definitely would recommend to others!!",kyliecosmetics,positive,1
Lip Kit,"love this color
This was such a beautiful color and wonderful gift from influenster. My mom used it and she loved it. I will buy it in the future.",kyliecosmetics,positive,1
Lip Kit,"posie k lip !
I like that this product easy applies on and it becomes Matte . loving the color its so cute.",kyliecosmetics,positive,1
Lip Kit,"lusciously creamy
Love that this has both a liner and a liquid lipstick, the color bare is a beautiful nude. This duo has a long wear and matte finish. I feel my lips are moisturized and almost plump. Gorgeous color!",kyliecosmetics,positive,1
Lip Kit,"so smooth!
i absolutely love this lipstick, it goes on smooth and makes my lips look so soft , and i have very chapped lips all of the time . i got the shade bare and im so happy with it , its a very pretty - natural color!",kyliecosmetics,positive,1
Lip Kit,"love it!
Need it. Gotta have it. Love it!! Very easy and smooth to put on. Makes my lips look luscious. I've never tried this brand before and I'm thankful for getting this complimentary in exchange of a review. I definitely will look into buying this!",kyliecosmetics,positive,1
Lip Kit,"red velvet kylie lip kit
Simple cute packaging. The liner has quality pigment and the color glides on easily. It has a great bright color and I would definitely be open to trying other shades.",kyliecosmetics,positive,1
Lip Kit,"super duper creamy!!
I love how creamy and hydrating the formula is on the lips and it feels like you're wearing a lip balm. I also love the color, it is very nude.",kyliecosmetics,positive,1
Lip Kit,"love it!!
The lip liner its super cute and smooth! The liquid lipstick its super pretty and easy to use! The color its super pretty too!",kyliecosmetics,positive,1
Lip Kit,"best lip kit
My favorite of her lip kits ever. The formula is so lightweight but still creamy. Extremely long lasting and the most gorgeous color. Gives my lips but better",kyliecosmetics,positive,1
Lip Kit,"love it
The pigment is good and the color is awesome the combination with the lip liner is so cute and you can get a beautiful result",kyliecosmetics,positive,1
Lip Kit,"pretty color
The pencil glides on so smooth and the color is really pretty. It reminds me of quite a few of the NYX products. I feel like its pretty pigmented and provides even coverage. The pencil and liquid lipstick are an accurate match. I dont wear pink much in the winter but cant wait to wear this in the spring.",kyliecosmetics,positive,1
Lip Kit,"love!!
Omg Im so obsessed with Kylie lipstick! Honestly it smells so good and its so matte! I literally love the color I received it goes so good on me Im so excited !!!",kyliecosmetics,positive,1
Lip Kit,"product favorite
The first time I tried a Kylie product, it officially became one of my favorite lip products. It is long-lasting and the color is beautiful. I recommend it, it's an excellent option for New Year's gifts",kyliecosmetics,positive,1
Lip Kit,"beautiful duo
It was my first time trying Kylie cosmetics and I was super impressed! The pencil is creamy, pigmented and applied smoothly. This was such a beautiful shade ",kyliecosmetics,positive,1
Lip Kit,"great products!
This lip liner and liquid lipstick are great! Long lasting formulas and the color is beautiful! Would definitely recommend it to everyone.",kyliecosmetics,positive,1
Lip Kit,"great!
i was super excited to get this in the mail, and its the perfect nude color too that I like. Formula is good, ive tried kylie lipsticks before",kyliecosmetics,positive,1
Lip Kit,"soooo pretty
I received this one today?and I cannot wait to try it. The color is sooooo pretty. It is a soft rose color. Very silk and bright. So pretty?",kyliecosmetics,positive,1
Lip Kit,"kylie cosmetics velvet lip kit- bare
This lip kit is my absolute favorite! I received the shade Bare, and it was a perfect Neutral to go with everything. It lasted most of the day throughout Christmas!",kyliecosmetics,positive,1
Lip Kit,"nice color
this color is gorgeous the lipliner is smooth and glides on with ease. the top gloss is drying and settles into the lines and creases of the lips. almost perfect!",kyliecosmetics,positive,1
Lip Kit,"the best lipstick ever
Omg Im so in love and glad , thank you @Influenster the best liquid lipstick Ive ever try. The tone is Harmony (pink) perfect for bronzed skin  The quality is good, the price accesible.",kyliecosmetics,positive,1
Lip Kit,"amazing !!
I love the color . I love the pencil . It makes everything so easy. I am in love with this lipstick . I will definitely recommend",kyliecosmetics,positive,1
Lip Kit,"dreamy
The pencil its so smooth and buttery! I love this duo and how pigmented it is! I love to have matte lips but I have dry lips so the matte lipsticks makes mi lips dryer and I dont like how they feel, BUT THIS IS MAGIC! It is matte but without the dryness! Love love love!!",kyliecosmetics,positive,1
Lip Kit,"love the color!
I ussually wear nude and berry colored lipsticks and this is just perfect for me! Velvet texture is great this winter. I never tried kylie liptsick before but I was so excited it comes with lip liner. hope it has gold staying power.",kyliecosmetics,positive,1
Lip Kit,"such a vibrant color!
Ive heard mixed reviews on Kylies line but these lip products are fantastic! This pink color is so bold and vibrant.",kyliecosmetics,positive,1
