product,Comment,website,label,sentiment
Foaming facewash,This product is just ok. I like was face that I feel fully cleans my face. This product just doesnt do it for me. It has a smell to it that I dont care for,kyliecosmetics,positive,1
Foaming facewash,"This product causes burning, redness, dryness, acne and frankly when youre lathering it on your face the scent is so overly strong it makes your eyes and nose burn big time.",kyliecosmetics,positive,1
Foaming facewash,"Id clean my car rims with this before it would ever touch my face again. Id post a pic but its been happily recycled. Kylie , stop releasing terrible products you out no real effort into. We deserve quality products for your prices. Shame on you girl.",kyliecosmetics,positive,1
Foaming facewash,"
The product leaves your face with a fresh and clean feeling. It has a mild fragrance, foams nicely and leaves your face feeling moisturized. I would recommend.",kyliecosmetics,positive,1
Foaming facewash,Ive forgotten about other face washes after using kylies,kyliecosmetics,positive,0
Foaming facewash,"The description is exactly what the product is I have very oily skin so ,this wash ,serum and moisturizer leaves it perfectly clean all day no oil after even 6 hours on my face",kyliecosmetics,positive,1
Foaming facewash,Gentle enough to clean eyelids. Cleanses well. Love,kyliecosmetics,positive,1
Foaming facewash,"I shouldve wrote a review years ago when I got the face wash but I have loved it! I swear by this face wash. If I ever have a break out, its gone within 24-48 hours. I never break out or have irritated skin. I 100% recommend this product.",kyliecosmetics,positive,1
Foaming facewash,I love Kylie's foaming face wash. It's does a great job of cleansing off makeup and yet it's gentle. I will definitely purchase it again.,kyliecosmetics,positive,1
Foaming facewash,I really love the foam wash! Its so rich and creamy,kyliecosmetics,positive,1
Foaming facewash,Love love love this face wash.,kyliecosmetics,positive,1
Foaming facewash,I love this product as it really cleans my face and does not make it dry. I will buy it again!,kyliecosmetics,neutral,1
Foaming facewash,I love you're face cleanser I don't use anything but it,kyliecosmetics,neutral,1
Foaming facewash,I received the item with leakage all over the box.,kyliecosmetics,neutral,0
Foaming facewash,Bottle came 1/2 full and it was for my granddaughter was not happy,kyliecosmetics,neutral,0
Foaming facewash,This is a super gentle face wash that leaves skin feeling thoroughly cleansed but not stripped of natural oils. I recommend this for all skin types!,kyliecosmetics,neutral,1
Foaming facewash,"Would buy again. Love pink bottle, foam, pump and ingredients!",kyliecosmetics,neutral,1
Foaming facewash,Loving! Faomy wash leaving my skin softer than ever.,kyliecosmetics,positive,1
Foaming facewash,I have been searching for something to get rid of my hormonal acne for 20 years. Nothing worked until I found this face wash. It is absolutely amazing,kyliecosmetics,positive,1
Foaming facewash,"I'm EXTREMELY upset and angered at the fact I recently purchased kylie skin foaming face wash and I've used it a few times, it's still almost full, and it has turned brown",kyliecosmetics,negative,0
Foaming facewash,This is my ALL TIME FAV and everyday go to face wash no matter how my skin is feeling!,kyliecosmetics,positive,1
Foaming facewash,Love This Product. Leaves Skin Soft & Clean. Fresh.,kyliecosmetics,positive,1
Foaming facewash,"the face wash is great! it doesnt dry out my skin, and has definitely helped clear up my stubborn acne that ive struggled with for years.",kyliecosmetics,positive,1
Foaming facewash,"The face wash is very light and hydrating, removes makeup very good.",kyliecosmetics,positive,1
Foaming facewash,I have been on the hunt for a new cleanser and I'm not gonna lie I was skeptical at first about this product being ineffective but MAN was I wrong. This cleanser leaves my skin feeling amazingly clean after a long day and I loveee the foaming sensation. You killed it Kylie!! Just ordered two more,kyliecosmetics,positive,1
Foaming facewash,I tried it out I have very oily skin and it was so lightweight and smooth I could totally notice less oil after 30 days,kyliecosmetics,positive,0
Foaming facewash,This product is my favorite face wash of all time! I love how it cleans my skin and leaves my skin ready for a new day. This product is gentle on my skin and removes light to heavy makeup. Beautiful!!! I love it so much!,kyliecosmetics,positive,1
Foaming facewash,The face wash was really gently on the skin and very foaming. I little bit goes a long way and because of that it last me a long time. I did repurposed 3 times,kyliecosmetics,positive,1
Foaming facewash,Amazing! Best face wash ever! Period. Leaves skin amazing and clean,kyliecosmetics,positive,1
Foaming facewash,I love this face wash and it takes off all your makeup too,kyliecosmetics,positive,1
Foaming facewash,Have been using the cleanser over two weeks now and I've already gotten so many compliments asking for my skincare routine.,kyliecosmetics,positive,1
Foaming facewash,2nd time purchasing it and I love it. Very light and fresh,amazon,positive,1
Foaming facewash,Love this face wash! It cleared my skin! Its cleansing without stripping.,amazon,positive,1
Foaming facewash,I received this in my boxycharm subscription and when I tried to used the was brown the liquid oxide I think was maybe 2 weeks Im not goin to put that in my face,amazon,positive,0
Foaming facewash,"Ive been using this at least 2 months every day, 3 pumps & its still going strong! I wasnt used to the foam in my face but you feel so clean after!! Its the best!! I have sensitive skin & this is an incredible face wash!!",amazon,positive,1
Foaming facewash,"Do not get this product, I was excited to try it and it ruined my skin. I have good skin and never had a problem with any skin products Ive used before. It dried out my skin so badly that it was all red and burning when I tried to apply moisturizer. Completely ruined my skin and it went back to normal soon as I threw this product out.",amazon,negative,1
Foaming facewash,"Tried so many different face washes. This is the best, cleans makeup perfectly.",amazon,positive,1
Foaming facewash,remember when kylie became super big and everyone was gushing over her products. Just know theyre really over priced and arent even that good. I recommend you get the Clinique foaming soap as an alternative to this.,amazon,negative,1
Foaming facewash,"I first got it when it came out, it has a little bit of a chemical smell, but its not as lasting. It is good for every day, and it helped me with my oily skin. The only downside is the price for what it is and also it is not travel friendly. The bottle was leaking a little bit but other than that it is an OK cleanser.",amazon,neutral,1
Foaming facewash,I have oily skin and my daughter has dry skin! This product is fantastic. It great for all skin types and.doesnt.break the bank! Smells amazing and leaves my face feeling fresh and clean!,amazon,positive,1
Foaming facewash,"I brought this about 3 months ago, at first i loved it and felt so nice and good on the skin. I then started breaking out but i thought it was just a coincidence. However my skin was not getting better. I decided to take a break off this face wash and guess what? my skin has cleared up! so will be not using again",amazon,negative,1
Foaming facewash,My go to face wash. Its leaves me feeling clean and not over dry.,amazon,positive,1
Foaming facewash,"I love this face wash, such a wonderful clean and refreshing feeling.",amazon,positive,1
Foaming facewash,Now dont get me wrong I love the Kylie Cosmetics for my skin care. This was one of the first things I used and at first I really liked this face wash but then noticed that it was slowly drying my skin out. Also I noticed too that if you dont use this face wash in a timely manner it starts to turn brown and go bad pretty fast.,amazon,positive,1
Foaming facewash,I just love it! My skin looks so fresh and nice after washing with it!,amazon,positive,1
Foaming facewash,"I love Kylie skin care. I dont wear lipstick or lip, glosses or lip liners, so I just stick to the skin care. I cant vouch for any lip products, but the cleansers are incredible!",amazon,positive,1
Foaming facewash,"
Best facial wash I have used in many years, great foaming leaves gently skin cleaned & fresh & soft.",amazon,positive,1
foaming facewash,I use this every single day for about 6 months now and has made my face feel like a million dollars.,amazon,positive,1
Foaming facewash,Love the simplicity of this face wash. Not strongly scented. Perfect for sensitive skin. It foams perfectly. Its a face wash I have repurchased many times. Highly recommend,amazon,positive,1
Foaming facewash,Best face wash I have ever tried . Quite pricey but very worth it if you are welling to spend the money. Differently a must have.,amazon,positive,1
Foaming facewash,"This face wash left my face feeling smooth and clean. I couldn't have asked for a better face wash to use. I recieved the sample for Christmas, but will definitely buy more in the future",amazon,positive,1
foaming facewash,Great product love the foam texture of the itemmmm,amazon,positive,1
Foaming facewash,Amazing face wash never had my face feel so smooth & clean & amazing feeling. Will always have this for the rest of my life. Ive spent thousands on face washes & this is by farrrrr the BEST EVER!!!,amazon,positive,1
Foaming facewash,This face cleanser is amazing instantly see feel a difference on my face after use after a month extreme brightness on my face so much of my dullness was gone it smells good as well am totally hooked even after buying other products still go back to it,amazon,positive,1
Foaming facewash,Its a really nice face wash that make my skin so fresh and so soft,amazon,positive,1
Foaming facewash,ive never really had a bad breakout before but after this product my skin broke out and turned red DO NOT BUY GO SPEND YOUR MONEY ON ACTUAL GOOD PRODUCTS,amazon,negative,1
Foaming facewash,Love how it's light and feels fresh. Don't need a lot either. Just one pump,amazon,positive,1
Foaming facewash,"I LOVE the feeling of this on my skin, it smells nice, the packaging is nice, and the foam itself feels so nice to put on! the only issue I had was that it leaked just a tiny bit when I first got it(but it's quite cold outside and I was just grateful it didn't explode)",amazon,positive,1
Foaming facewash,Lightweight face wash. Only need to use one pump as it foams up lovely,amazon,positive,1
Foaming facewash,"It's a great product, I love all of Kylie's products, the packaging is beautiful and it's definitely worth the price point",amazon,positive,1
Foaming facewash,I use this almost daily with my other kylie skin products which I really am obsessed with. My skin has never felt this good after using any product! It makes my skin so soft and clean. The smell is so good,amazon,positive,1
Foaming facewash,It's a great foaming wash to be able to deep clean the skin. I like the fact it leaves my skin nice and dry feeling like it has had a proper clean.,amazon,positive,1
Foaming facewash,I wish I could be a spokesperson for this face wash lol it is literally the best. The foam is gentle and soothing and silky to put on. The smell is very light but works. I recommend this to everyone and use it every single day.,amazon,positive,1
Foaming facewash,"Very foamy, does a great job, I would buy this again",amazon,positive,1
Foaming facewash,"
I loved this product!!! This made my skin feel so smooth afterwards. I have combination skin (everyday is different) and this product didnt make me dry or oily just soft",amazon,positive,1
Foaming facewash,"Amazing. The product is amazing, and does a perfect job.",amazon,positive,1
Foaming facewash,Absolutely love this. Leaves my face so soft. Will definitely buy again,amazon,positive,1
Foaming facewash,"
Really good product makes your face feel clean and smooth packing and bottle is also beautiful definitely recommend",amazon,positive,1
Foaming facewash,Not bad for a cleanser definitely over priced for the product but not bad. I wouldnt buy it again because it didnt help w my break outs,amazon,negative,1
Foaming facewash,"This is my daily face wash, i absolutely love it and i am never without it. Highly recommend",amazon,positive,1
Foaming facewash,I use it 2 times a day and i love the way that it makes my skin feel. Very soft and not drying at all. Light scent is perfect too.,amazon,positive,1
Foaming facewash,"I totally recommend this product. It Leaves my face feeling fresh and helps with my acne. I also love the pink, very good product.",amazon,positive,1
Foaming facewash,I absolutely love this product. Makes my face really good.,amazon,positive,1
Foaming facewash,Smells good! Im 42 have super oily skin but also dry skin,amazon,positive,1
Foaming facewash,4 stars because of price only. I know she is rather expensive overall but this face wash worked for me...I had smooth skin and brighter skin. The scent was fresh too,amazon,neutral,1
Foaming facewash,"I have to say I do like her products very much so. Some stuff is a little pricey but I do like her products! I like to try all kinds of face, make-up products I'm fan",amazon,neutral,1
Foaming facewash,Obsessed! I am so happy with this product. It is 100% better than my previous fave wash.,amazon,positive,1
Foaming facewash,I actually liked this product. The only reason that I gave this product 4 stars is because mine went bad before I could use it all. It turned a funny light brown color. I don't know if its because I got it in my Boxycharm or what.,amazon,neutral,1
Foaming facewash,This product is Absolutely AMAZING. Ive used so many products on the market and NOTHING Feels Better and So Light & Soft on your skin. Yet Cleanses Really Well. 10-Stars!!!,amazon,positive,1
Foaming facewash,I dont recommend this foam wash at all. I received it on my bocycharm box and after 2 or 3 months the water became brown!,amazon,negative,0
Foaming facewash,YikesI didnt know it was supposed to be clear,amazon,negative,1
Foaming facewash,"
Its lovely. Dont get me wrong. I love the foaming texture and how well it cleans my face. However, I have sensitive skin and the amount of vitamin C in this doesnt like my skin and leaves it red. This is the ONLY item in Kylies line that has messed with me",amazon,negative,1
Foaming facewash,I was given this as a gift from family. I used it on my face one time and it made my skin feel painfully dry and tight. I now use it on my body or my boyfriend uses it to get grease and grime off him from work it works great for that,amazon,negative,1
Foaming facewash,"Maybe it was the ingredients, I no longer have this so can't double check, but before I could even use it the color changed to a nasty orange brown. So unfortunately I never did try it.",amazon,negative,0
Foaming facewash,This was ok when I used it but it left my face a bit dried out afterwards. If you have sensitive I would not recommend as it had a strong scent and seemed a little harsh on my normally non-sensitive face. This also tends to discolor over time to an amber color. Since I didnt prefer to use it on my face I used it on my legs for shaving.,amazon,neutral,1
Foaming facewash,Perfect for mornings and evenings makes you're face fill so fresh and clean so very soft,amazon,positive,1
Foaming facewash,I love this!!!it makes your face feel so soft and clean.I really notice when I use this when I put my make up on after it has a glow,amazon,positive,1
Foaming facewash,Its good but there are better products.,amazon,neutral,1
Foaming facewash,Amazing products! Love the smell and makes my face feel smooth!,amazon,positive,1
Foaming facewash,The face wash was great up until it changed colors on me. It just got real dark out of no where I had it for about maybe 3 weeks and it changed and I just threw it away because that's just weird.,amazon,negative,1
Foaming facewash,Bets face wash ever !!! Cleans my skin so good and evens out my complexion like no other ! The best literally,amazon,positive,1
Foaming facewash,"Honestly did not like this foaming face wash at all. I used it till I got down to about a half full bottle & then I just threw it away because I couldn't stand it any longer. I dont like foaming face washes at all. It feels like I'm not even washing my face, like my face doesn't even get clean. Do not reccomend.",amazon,negative,1
Foaming facewash,"
the foaming face wash has helped my acne so much. I get a lot of acne on my chin and it has cleared up tremendously!",amazon,positive,1
Foaming facewash,Absolutely love this face wash. Takes all my makeup off even my waterproof mascara. Highly recommend this to anyone that has a tough time removing makeup.,amazon,positive,1
Foaming facewash,Perfect for my sensitive skin. Ive tried so many different products,amazon,positive,1
Foaming facewash,"This is a really great mild cleanser. I was hesitant to buy (and thus support the Kardashian empire), but Kylie and team are definitely onto something with this formula. My skin doesn't feel dried out, feels fresh and clean after each wash.",amazon,positive,1
Foaming facewash,turns brown after a while. i liked using it with the serums and vitamin c she has on her line too. but alone it would make me feel dry. but all in all it was good.,amazon,neutral,1
Foaming facewash,I use this face wash first when I first get into the shower I only use 1 pump and it feels so good I feel really refreshed.,amazon,positive,1
Foaming facewash,Love this face wash! Face feels amazing after each use.,amazon,positive,1
Foaming facewash,I use this product every night. Its very light on my face and makes my face stay hydrated and clear. I would recommend this to people with dry or problems with acne.,amazon,positive,1
Foaming facewash,One of my favorite foaming face washes. This one leaves my skin so clean and shiny!,amazon,positive,1
Foaming facewash,I threw mine in the trash can because the color change product was a horrible brown color and obviously I wasn't going to put that on my face since my skin is too sensitive the good thing was that I didn't pay for this product but now I'm glad I didn't used I would never recommend it,amazon,negative,1
Foaming facewash,Like this wash a lot. I have been using it for about 6 months. It lasts a really long time and hasnt made my face break out or dry it out. Overall a good product.,amazon,positive,1
Foaming facewash,i love the feel of the foam on my face all cool and soft,amazon,positive,1
Foaming facewash,Nice and light. Ive gotten many compliments on how great my skin has been looking!,amazon,positive,1
Foaming facewash,I loved this face wash. It lasts forever and my face feels squeaky clean. The scent is light and pretty. Thanks Kylie!,amazon,positive,1
Foaming facewash,10/10 best face wash Ive ever had,amazon,positive,1
Foaming facewash,The face wash is fantastic. I have been using it for a couple of years. I highly recommend this product.,amazon,positive,1
Foaming facewash,Super gentle and no smell. I always remove makeup before and follow up with Kylie face wash and its really helped my complexion,amazon,positive,1
Foaming facewash,This product is amazing! I have been using it for a few years now. Its my go to face wash.,amazon,positive,1
Foaming facewash,"
Loved the way it felt on my skin but I could not get over the smell.",nykaa,neutral,1
Foaming facewash,"It was okay, the hype was more about Kylie coming out with it but its just as alright as any other one Ive tried to be honest",nykaa,negative,1
Foaming facewash,"LOVE this face wash! There's really nothing like it! So smooth and creamy, you only need 1 small pump and it washes the whole face and neck. After the wash, my skin feels so clean and fresh! Super soft! I love your product Kylie, thank you!!!!!",nykaa,positive,1
Foaming facewash,Love this product. its not too sensitive on my skin. it smells good. i think you guys will like this product if you dont like strong smells,nykaa,neutral,1
Foaming facewash,"Skin Foaming Face wash infused with kiwi seed oil rich with vitamin C and E. Cleanser skin by removing dirt, oil and makeup. Cruelty free, gluten free and paraben free.",nykaa,neutral,1
Foaming facewash,This is luxurious wash... my go to.. doesn't dry my face.,nykaa,positive,0
Foaming facewash,"I felt like its just a fun tool to satisfy your self that youre washing your face. It didnt do any good thing just felt that I washed my face on every time I used it. Nothing special, but it itches on my face for first couple minutes by the time I wash it , it stopped itching.",nykaa,negative,1
Foaming facewash,Love this product cleans skins very well. Cant stay without it.,nykaa,positive,1
Foaming facewash,"Greatest Foaming Wash , my husband it's fascinating with this product, and so do I , it's durable and leaves your face very clean and smooth , we love it I recommend it to anybody plus it's great for a greased type of skin",nykaa,positive,1
Foaming facewash,This foaming face wash is so gentle on the face and it is fragrance-free. This is great if you have sensitive skin. It is a must if you looking for a gentle face wash,nykaa,positive,1
Foaming facewash,"I had such high hopes for this face wash, but it was terrible. When I received it, it discolored very quickly (within like a week) to a nasty brown color. Then I threw it away.",nykaa,negative,1
Foaming facewash,Using the foaming wash has been a game changer my skin feels so soft.,nykaa,positive,0
Foaming facewash,"
If you are looking for a gentle cleanser then this foam is for you. Has a soft structure, foams easily and removes even quite heavy makeup. It also easily removes waterproof mascara, which is a great comfort for me. You can also easily wash it with warm water. The smell is also pleasant.",nykaa,positive,1
Foaming facewash,So i purchased this product I never opened it or tried the exp date was not even done and it turned this weird dark color plus smelled bad a brand new container put directly to the garbage. So upset it never happened to me before but I guess thats what happens when skin care are low quality,nykaa,negative,1
Foaming facewash,This foaming cleanser worked great and did not leave my skin feeling dry or tight afterwards. Really enjoyed this cleanser,nykaa,positive,1
Foaming facewash,My favorite face wash by far and Ive tried different ones. I will only use this from now on,nykaa,positive,1
Foaming facewash,Leaves my skin feeling clean without a lot of fragrance,nykaa,positive,1
Foaming facewash,I really like this foaming face wash. The packaging is super cute and chic. One pump gives you a big lather enough for your face and neck. My face feels so clean after but not tight and dry. Its so good,nykaa,positive,1
Foaming facewash,1 out of 5 stars.,nykaa,negative,0
Foaming facewash,It turned brown!,nykaa,negative,0
Foaming facewash,"This is by far the best face wash Ive used, it gets your face clean but doesnt make it
 feel super dry & stripped, It has a light soft scent which I love and Ive been using it
for a few years consistently!",nykaa,positive,1
Foaming facewash,"5 out of 5 stars.
You wont regret it ! Its so delicate.",nykaa,positive,1
Foaming facewash,"I love face wash that are foamy , this make my skin feels son clean but no dehydrated, it doesnt dries my face at all is very gentle, price is reasonable.",nykaa,positive,1
Foaming facewash,The best! Found a permanent face wash for this house.,nykaa,positive,1
Foaming facewash,Honestly I was a little weary purchasing anything Kylie but I must say I LOVE the way my face feels after I wash it. Super soft and clean! This is something I use daily now and probably always will.,nykaa,positive,1
Foaming facewash,"I feel like if one has oily skin a foam cleanser is better for you compared to a cream cleanser. I love it, it works well. Give it a try.",nykaa,positive,1
Foaming facewash,"It lasts a long time and its an amazing product, I love it",nykaa,positive,1
Foaming facewash,This face wash doesnt leave your face feeling dry and a small bit hows far! Its delicate of the skin and leaves it feeling soft.,nykaa,positive,1
Foaming facewash,"Very foamy, does a great job, I would buy this again",nykaa,positive,1
Foaming facewash,So I see this doesnt have that great of reviews but I honestly really like this face wash! It foams so well and makes my skin feel very clean afterwards. Almost too clean.,nykaa,positive,1
Foaming facewash,I have used this product for several years and I truly love it!,nykaa,positive,1
Foaming facewash,"This face wash is honestly really good, I pretty bad acne and this keeps my skin really clear! I recommend this too anyone with combo skin!",nykaa,positive,1
Foaming facewash,"Does a great job getting my makeup off, although it did dry out some areas of my face.",nykaa,positive,1
Foaming facewash,Love how clean it makes my skin feel. Use it every night.,nykaa,positive,1
Foaming facewash,"i love how the product gets a creamy consistency on the face! on top, you can also feel the deep clean- great!!",nykaa,positive,1
Foaming facewash,"
I love this foaming face wash. It does a great job with my face. I love the results",nykaa,positive,1
Foaming facewash,"Love the way this makes my skin feel fresh & clean! Also, it has a gentle clean smell which I appreciate.",nykaa,positive,1
Foaming facewash,"Absolutely the best face wash! Works great after the make up melting cleanser, leaves your face nice and clean. The smell is just right, not too fragranced but also not neutral. Love it",nykaa,positive,1
Foaming facewash,My face feels so refreshed. Such a light and refreshing product.,nykaa,positive,0
Foaming facewash,This make up remover swipe all the make up off at the same time leave my face smooth,nykaa,positive,0
Foaming facewash,"A little bit goes a long way with this stuff. One pump is all you need. Does the job of getting skin clean with a light, airy feel to it. I only gave it four stars because I wish it had just a tiny bit stronger scent.",nykaa,neutral,1
Foaming facewash,Best face wash I have ever used. My skin feels so clean after using this foamy cleanser. I have tried so many and keep going back to this,nykaa,positive,1
Foaming facewash,"I love this foaming face wash. It leaves your face and skin feeling so clean, fresh and soft. It smells fantastic a very light brisk scent and so energetic.",nykaa,positive,1
Foaming facewash,This product is amazing! A little bit goes a long way. It feels gentle and hydrating on my dry skin while also helping to reduce my acne and redness. I feel clean after using it and it makes me look flawless. This is my second bottle and I will forever love this product.,nykaa,positive,1
Foaming facewash,"Excellent foam. My face feels SO clean after using it, but not dried out. I'm currently on my second bottle & I plan on buying again. It is such a luxurious lather and a very good value!",nykaa,positive,1
Foaming facewash,"I received this product in my boxy charm and first didnt like it but then I got used to it and now I love it. It smells good, the foam clears up my face and all my make up is gone. My face feels clean after the foaming face wash and its not too dry",nykaa,positive,1
Foaming facewash,First of all I just wanted to say that the shipping was great and only took four days to arrive! I absolutely LOVE this face wash! It smells amazing yet the fragrance isnt too strong. When you put it on it feels SO soft! Also the packaging is super cute. Definitely one of my favorite products of the line and I would 100% recommend,nykaa,positive,1
Foaming facewash,"love the face wash, just need a little . Foams up great and feels clean",nykaa,positive,1
Foaming facewash,Feels really nice and like it is properly cleaning your skin but unfortunately it broke my sensitive skin out in spots and dry patches on my face.,nykaa,negative,1
Foaming facewash,"I absolutely LOVE the foaming face wash. My face feels smooth, clean, and flawless after every use!!",nykaa,positive,1
Foaming facewash,Leaves my face feeling very clean. I use this as my first step in a double cleanse to clean my face first and I love it. Not scented or overwhelming at all. I have oily skin so this is perfect combined with the almond milk toner !!,nykaa,positive,1
Foaming facewash,Best face wash Ive ever brought!! Definitely worth the money a little goes a long way,nykaa,positive,1
Foaming facewash,Love the formula,nykaa,positive,1
Foaming facewash,Love the texture of this requires a few extra pumps to remove makeup but doesnt half leave my skin feeling soft and cleansed! My favourite,nykaa,neutral,1
Foaming facewash,This cleanser is so soft and lux feeling ! Cleans my face doesnt strip or leave me overly dry and it smells nice and clean. Beautiful gentle foam,nykaa,positive,1
Foaming facewash,My face is very sensitive to face wash and found that this product works great for my face,nykaa,neutral,1
Foaming facewash,Bought this for my daughter. She loves it. Said its soft on her skin and doesnt dry it out.,nykaa,positive,1
Foaming facewash,The best foam cleanser Ive ever used.!Removes makeup easy ,nykaa,positive,1
Foaming facewash,This a great beginning or end to your face washing routine. This product has helped to clear my skin and truly cleanse my pours.,nykaa,positive,1
Foaming facewash,"when I went to use my foaming face wash , it would not foam, before when I have got it, when you pump it out, it is foamy, I do not know if something happened during shipping, but it just comes out in a liquid",nykaa,negative,0
Foaming facewash,This face wash leaves your face feeling clean and refreshed. The clean scent is so amazing. I honestly look forward to washing my face with this product,nykaa,positive,1
Foaming facewash,Makes your skin so soft and makes it feel very nourished!!!,nykaa,positive,0
Foaming facewash,"
this product leaves my skin feeling refreshed and clean. i use it daily and i wouldnt change a thing about it. i highly recommend.",nykaa,positive,1
Foaming facewash,I have used this since launch!!! My husband and son use it as well!!! First skincare they would ever use!! Lol. He makes me keep a back up so we never run out!!!,nykaa,positive,1
Foaming facewash,Heaven in a bottle!!,nykaa,positive,1
Foaming facewash,I have been looking for a face wash and I finally found this. It makes your face brighter,nykaa,positive,1
Foaming facewash,Little goes a long way and its sooooooo cleansing. Love it,nykaa,positive,1
Foaming facewash,Helps to really clean and cleanse daily grime of my face and makes its feel soft,nykaa,positive,1
Foaming facewash,Starting using Kylie's foaming face wash and found it to be really good. When I ran out I decided to try a different brand and I absolutely regretted it and have since switched back to this one. It smells nice and clean and my face always feels refreshed after using it.,nykaa,positive,1
Foaming facewash,"This is a refreshing face wash, my second purchase",nykaa,positive,0
Foaming facewash,"I absolutely love this! It helped clear up my acne and keeps my face clear! I would normally get bad cystic acne. And now, IF I have a breakout, its a small bump that goes away within a couple of days. I have tried many many many products.",nykaa,positive,1
Foaming facewash,I love this so so much!!! A little goes a long way and the smell is AMAZING!!! I hate scented things and I love this smell. It makes me happy!,nykaa,positive,1
Foaming facewash,This is best face wash ? have ever used. The fleeing and smell is amazing,nykaa,positive,1
Foaming facewash,"Face wash is nice, I like it a lot however it leaked and I didn't get a full bottle which was disappointing",nykaa,negative,1
Foaming facewash,"Cleans your face so good, don't have to use soap on my face and dried all pimples iny face",nykaa,positive,1
Foaming facewash,An outstanding face wash. Leaves your skin feeling wonderful,nykaa,positive,1
Foaming facewash,Love it I have sensitive skin didnt dry my skin oh made me have like a rash I love it,nykaa,positive,1
Foaming facewash,I like how it foams into my hand before putting it on my face and how it cleans it so well.,nykaa,positive,1
Foaming facewash,"Been using it for 2 years now, the whole fam loves it",nykaa,positive,1
Foaming facewash,Absolutely love this face wash! I keep it in the shower! Already on my second bottle! Works great with my Clinique cleaner brush!,nykaa,positive,1
Foaming facewash,This is the best face wash I have used. makes my face feel really fresh and they smell is just amazing,nykaa,positive,1
Foaming facewash,I love the foam face wash i got it in past and i still love it now,nykaa,positive,1
Foaming facewash,"I LOVE the foaming face wash, but I do NOT like the new solid pink bottle. Now I can't tell when I'm about to run out, which means I'll come up empty one morning and then have to do without for the week that it takes to get some new facewash.",nykaa,positive,1
Foaming facewash,Amazing face wash. I used to be dedicated to Mary Kay but made the switch to this face wash. Leaves face so fresh and smooth. Lathers very nice.. great scent as well,nykaa,positive,1
Foaming facewash,I love the face wash and Ive ordered it several times but twice now its arrived with a lot out of it because it leaked. Im So bummed.,nykaa,negative,1
Foaming facewash,I received this in the mail and the box Box was damaged and all wet and when I open the foaming face wash Im half of the product is missing because the Wasnt tightened properly so I missing half the product so Im not too happy on that tha,nykaa,negative,0
Foaming facewash,I struggle with my skin being oily but dry at the same time. Cleansers would either strip my face or leave too much oil and never felt clean. This cleanser is the answer! I had acne problems before I started using this because of my combo skin and I have great skin now. So happy!,nykaa,positive,1
Foaming facewash,"Its my ultimate favourite face wash. Cleans so beautifully, whilst not stripping my face. Its gentle, smooth and luxurious and smells divine. This was a repeat order",nykaa,positive,1
Foaming facewash,Its amazing! I am obsessed with this face wash. It leaves my face feeling clean and refreshed. Love it. Definitely my forever face wash!,nykaa,positive,1
Foaming facewash,Only had it a week and my acne is clearing! All I use is one pump,nykaa,positive,0
Foaming facewash,"Love the texture, it cleans and bring a touch of freshness and softness to the skin",nykaa,positive,1
Foaming facewash,So far I have no issue with the face wash. I have sensitive skin so I am looking out to see if I have an excessive breakouts but so far it has felt good on my face and doesn't leave my face feeling dry like the previous face wash I used.,nykaa,positive,1
Foaming facewash,I love this stuff but when my package arrived half of my foam wash was all in the box Ans I was really upset,nykaa,negative,1
Foaming facewash,I love this so much makes my feel nice and clean. Recommend,nykaa,positive,1
Foaming facewash,"Melts away make up, great product even for sensitive skin",nykaa,positive,1
Foaming facewash,Keep my skin soft and fresh feeling. Worth the price.,nykaa,positive,1
Foaming facewash,I love this face wash! My face always feels so refreshed after each use. This is my go to product for a good cleanse,nykaa,positive,1
Foaming facewash,"Use it everyday very good and basic, face feels good after but I havent necessarily noticed it treating acne, I like it tho, and the foam is nice, wish it smelled like something maybe",nykaa,positive,1
Foaming facewash,Light and fluffy very good cleanser. Doesnt make your face feel dry like other cleansers.,nykaa,positive,1
Foaming facewash,"only wash Ill buy! Ive bought 3 bottles of this since launch even in miniature to take away with me, they last really well and is so soft on your skin. Worth every penny",nykaa,positive,1
Foaming facewash,"Im obsessed with this face wash, I only do one pump and thats enough to cover my whole face and makes it really foamy and feels amazing, really soft and clean",nykaa,positive,1
Foaming facewash,"So much lather! A little goes a looong way. If you use two pumps like Kylie in her video, you will run out twice as fast and its a waste. This is such a great face wash, nicely foamy and its unscented. I prefer a light scent as it relaxes the senses. But all in all its nice",nykaa,positive,1
Foaming facewash,"This product has helped my skin glow, feel fresh and my acne has cleared up like nothing I have ever seen before. I highly recommend Kylies skica care products!",nykaa,positive,1
Foaming facewash,"So light and perfect! Foams and cleanses beautifully
Yes, I would recommend this product.",nykaa,positive,1
Foaming facewash,Im not even going to sit and write out a detail review for this one. This is exactly why I dont buy celebrity skincare. Not even 2 months in it turned this color. Thankfully I didnt pay for this. Just no.,nykaa,negative,1
Foaming facewash,Soft like pillows and gentle on the face no harsh.,nykaa,positive,1
Foaming facewash,I cant find another face wash that compares to how foamy and super smooth this. Its the best face wash I ever used. Hands down. This is an amazing product.,nykaa,positive,1
Foaming facewash,It is the only face wash I use now. I ALWAYS keep it on hand,nykaa,positive,1
