product,comment,website,label
matte liquid lipstick,The best lip blushes!!!!! The lip blush I bought is my favorite lip blush ever!!!!! It stays on all day when I am at work and like everyday I get compliments on my lips and people are always wondering where I got this lip blush.,amazon,positive
matte liquid lipstick,"Love this lip color Stays put all day, covers well. Color is rich and just what I wanted.",amazon,positive
matte liquid lipstick,"Amazing Love the Lipstick. I am a flight attendant and maybe she can come up with a name like Lips are in the Air or something like that so more flight attendants will buy. Colors are amazing, lipstick stays, and the quality is amazing. Thank you.",amazon,positive
matte liquid lipstick,"Liquid Matte Lipstick This is my first time trying liquid matte lipstick. I love the shade, it feels light on my lips, and how long it stays on my lips.",amazon,positive
matte liquid lipstick,Amazing shade Totally love the color and the feel. My new addiction!!,amazon,positive
matte liquid lipstick,The lip kit that never fades!! This is my fave color. Stays on forever and doesn’t dry out my lips!!,amazon,positive
matte liquid lipstick,"10/10 Liquid Lipstick I love the color “Bunny” and find it lasting all day. It’s a pretty color, like a soft pink. The best part of this formula is that it dries quickly and you don’t have to worry about it getting on your teeth throughout the day. It’s a very comfortable and non-drying formula. I would recommend that you apply a lip primer first :)) Big fan of Kylie liquid lipsticks.",amazon,positive
matte liquid lipstick,"Great features The best I love this liquid lipstick; it’s so beautiful!!! I love this color, the same as the picture.",amazon,positive
matte liquid lipstick,Beautiful shade Color and texture really sexy. Definitely worth it.,amazon,positive
matte liquid lipstick,Obsessed I am absolutely obsessed with the lipsticks from Kylie.,amazon,positive
matte liquid lipstick,LOVE THIS!!! LOVE THIS. Purchased many colors and the sparkly lip gloss. Love that too.,amazon,positive
matte liquid lipstick,Love this I love this so much; it is my favorite lipstick and my favorite thing from Kylie Cosmetics. The color is amazing; it is just the best thing ever. Highly recommend.,amazon,positive
matte liquid lipstick,"I won’t wear anything else on my lips. Once I started wearing Kylie Cosmetics lip products, I won’t wear anything else. The color lasts on my lips and feels great and smooth. Any color I try looks gorgeous! Top quality products!",amazon,negative
matte liquid lipstick,"Worth every penny I purchased several Matte lipsticks in pink, peach, nude, and brown. I love them all. Beautiful matte finish and lasts a long time.",amazon,negative
matte liquid lipstick,"Don't deprive yourself. Go buy it. Based on social media hate, I knew I was setting myself up for disappointment. Couldn't have been more wrong! Bought 1 or 2 of each of Kylie lipstick group types and was blown away by quality, beautiful colors, amazing customer service, quantity is great, packaging is clean and cute!!!! I will definitely continue purchasing from Kylie Cosmetics lipsticks.",amazon,negative
matte liquid lipstick,New labeling I absolutely love this product and have bought in several shades. My only problem is that the label is so incredibly tiny it’s very hard to read to tell which one it is.,amazon,negative
matte liquid lipstick,Impressed The product was better than expected. I will definitely be buying more in the future!! The packaging is so pretty too. I can’t wait to get my hands on more Kylie Cosmetics.,amazon,negative
matte liquid lipstick,"The BEST long lasting lipstick! I LOVE this lipstick. I am 61 and have so many lipsticks from all kinds of brands. I never tried this one until last week, and I was in shock! It doesn't smudge, move, or fade for HOURS! I went the next day and bought another one. I will buy any color that looks good on me. Hands down, the BEST long-lasting lipstick, especially for mature ladies with fine lines. I would give it 10 stars if I could.",amazon,negative
matte liquid lipstick,Great lipstick This is a great lipstick with a true matte finish.,amazon,negative
matte liquid lipstick,ABSOLUTELY LOVE So in love with the gloss and the mattes. Great job!,amazon,negative
matte liquid lipstick,Good Exact color the website shows. Stays on longer than most sticks.,amazon,negative
matte liquid lipstick,Love it Amazing product. I keep buying them from time to time.,amazon,negative
matte liquid lipstick,"LOVE IT! FREAKING OBSESSED!!!!!!!! I love you Kylie Jenner and am even more obsessed with this lipstick. Please don’t ever stop making this shade, Dirty Peach. I wouldn’t know what to do without it.",amazon,negative
matte liquid lipstick,Well done! Excellent product and delivery service. Goods were received on time and the samples were really nice.,amazon,negative
matte liquid lipstick,Yea… give it a try!! Durable and easy to apply. Quickly dries up and gives your lips a great remark!,amazon,negative
matte liquid lipstick,Matte lipstick Great long-lasting lipstick! I definitely recommend!,amazon,negative
matte liquid lipstick,Matt lipstick The shade is amazing and lasts the whole day. It does not crumble or come off throughout the day.,amazon,negative
matte liquid lipstick,The packaging and the design is so cute! I absolutely love the packaging and its design; it’s so cute and creamy! I love the color a lot as well! :),amazon,negative
matte liquid lipstick,"The crème de la crème! I've tried HUNDREDS of lipsticks in both stick and liquid form, and Kylie’s matte liquid lipsticks are a 10/10! Not a bit of stickiness, super pigmented color, and it lasts all day!",amazon,negative
matte liquid lipstick,"Labial lindo Me encantó este labial, me parece hermoso. Lo recomiendo, estoy muy encantada.",amazon,negative
matte liquid lipstick,Great spring color Great spring color that lasts for hours and looks natural.,amazon,negative
matte liquid lipstick,"Transfer proof, highly pigmented & bold colors  I love the way this product looks after it is applied, but I wish it stayed on after eating and drinking.",amazon,positive
matte liquid lipstick,Enhance your natural lips Stays on almost all day; perfect natural lip color.,amazon,positive
matte liquid lipstick,"Wonderful Excellent, I love this lipstick; it’s so beautiful. I highly recommend it.",amazon,positive
matte liquid lipstick,"The most perfect shade of girly pink This shade is perfect for my olive skin tone. I could never find the coral pink color for the longest time, and this one hit everything I was looking for. I love that I don’t even need to reapply for the whole night and it still stays on. It looks so good paired with a gloss.",amazon,positive
matte liquid lipstick,Best color The color looked amazing in the sun. Definitely a must-have.,amazon,positive
matte liquid lipstick,"Beautiful color It was a great color on my lip. Perfect for mother of the bride. My daughter, who is the bride, also got lipstick, eye shadow, and blush. She is very satisfied. Please tell Kylie thank you for making her wedding beautiful!!!!!",amazon,positive
matte liquid lipstick,"Perfect Absolutely love this lipstick. I've bought a few (20+) and some come off, which I hate, but some, like this one, stay on and are long-lasting!! I absolutely love it ",amazon,positive
matte liquid lipstick,"Beautiful, long-lasting matte color! Love the colors & lasts forever! Bought for all 3 of my daughters too!",amazon,positive
matte liquid lipstick,The best matte lipstick My favorite lipstick!! This formula is even better than it was in 2017,amazon,positive
matte liquid lipstick,Love this shade! I’ve been addicted to this lip shade for over 3 years. Please keep it in stock forever.,amazon,positive
matte liquid lipstick,"Lovely Long lasting, beautiful color. The only criticism I have is that when I pulled the wand from the container, it created some force and some more product popped out and landed on my white trousers. Annoying but only happened once. Would still buy again!",amazon,positive
matte liquid lipstick,WOW!!! This lipstick blew my mind!! It stays on your lips. I would love to get more colors.,amazon,positive
matte liquid lipstick,Ginger is just the perfect brown tone for me  Perfection! Love these Matte lippies. I am a fan ,amazon,positive
matte liquid lipstick,"Wish you were here lip gloss Love, love, love Kylie’s ""Wish You Were Here"" lip gloss.",amazon,positive
matte liquid lipstick,"Lip gloss Matt Love this color! It stays on all day, super natural. Love it and highly recommend any of Kylie’s products.",amazon,positive
matte liquid lipstick,I have no words to describe my happiness!!!!!!!! Beautiful and sexy. Amazing color for your lips!,amazon,positive
matte liquid lipstick,Favourite color Love this color! Ordered this one many times. And it lasts all day!,amazon,positive
matte liquid lipstick,Nude perfection I never wore a nude that looked good on me and didn’t make my skin darker. This one is just perfect for everyday and even better with 2 layers.,amazon,positive
matte liquid lipstick,"Very good Very good everything—color, help, answer, and everything else.",amazon,positive
matte liquid lipstick,Love I never get disappointed with this lipstick. It lasts and isn’t sticky.,amazon,positive
matte liquid lipstick,1st time buying the product… VERY satisfied I’m satisfied with my purchase for sure. This is my very first time buying any Kylie Cosmetics product,amazon,positive
matte liquid lipstick,Love! One of my favorite colors in the collection! Would love this color in a lip stain!,amazon,positive
matte liquid lipstick,Good on the go! Great color that goes on and stays on well for hours. Great for on the go and for all occasions.,amazon,positive
matte liquid lipstick,The perfect pink nude!!! Super pretty shade and the perfect pink nude lip! It’s super long lasting and I’m obsessed!,amazon,positive
matte liquid lipstick,"Wish You Were Here Matte Liquid Lipstick Nice matte color and it stays on for a long time, very nice.",amazon,positive
matte liquid lipstick,"LOVE My fave! I’ve gone through so many of these now. It was the first lipstick I ever bought, and I’m sticking with it!",amazon,positive
matte liquid lipstick,"Matte In love with the shade, perfect natural lip color.",amazon,positive
matte liquid lipstick,Dolce K Matte Liquid Lipstick I love the color choices and the matte finish. It dries nicely and lasts a long time.,amazon,positive
matte liquid lipstick,Love in a lip Kylie never disappoints!! I will forever love when that pink box arrives.,amazon,positive
matte liquid lipstick,"Love color but doesn't last that long Love this color on my lips. Only thing I wish is that it stayed on longer. After a couple of hours, it starts to wear off.",amazon,positive
matte liquid lipstick,Beautiful matte lipstick This matte lipstick is amazing. It goes on smooth and lasts for hours. It didn’t leave a weird residue on my lips like other brands do. The color is popping; I definitely feel confident wearing this lipstick.,amazon,positive
matte liquid lipstick,"My favorite Super long-lasting lipstick, I use it every day!",amazon,positive
matte liquid lipstick,"Perfect Shade for Hailie I’ve never seen a shade I genuinely like so much, and I feel like it goes with my complexion naturally.",amazon,positive
matte liquid lipstick,"Color Good, the red is the best color I can ever imagine.",amazon,positive
matte liquid lipstick,"The best!!! It’s awesome, lasts all day, and you don’t have to reapply.",amazon,positive
matte liquid lipstick,"TOP, looooove it The best lipstick ever. I love it. It’s perfect, and my lips seem bigger.",amazon,positive
matte liquid lipstick,Awesome product .. great quality. Fully recommend Adorable  I really love this color and texture ,amazon,positive
matte liquid lipstick,Great product. Label writing needs to be larger. I absolutely love the product. My only issue is the writing on the label is too small to read. I have multiple tubes and it's so hard to read which one it is.,amazon,positive
matte liquid lipstick,"Twenty My everyday lip color. It's so pretty. It stays on a long time, and I always get compliments. I would recommend buying the lip liner also.",amazon,positive
matte liquid lipstick,Big fan!! I love Kylie’s matte lipsticks. Lasts long and has great coverage.,amazon,positive
matte liquid lipstick,"Best Matte Lipstick Formula Ever! Kylie, you truly never disappoint. I don’t buy any other lipstick brands but yours. Whatever you're doing, keep it up. PS: Can you add True Brown K back in stock? It’s my absolute favorite!!",amazon,positive
matte liquid lipstick,Cute and sassy!!! I love the shade! It's cute with some sass—so classy but with a kick to it!,amazon,positive
matte liquid lipstick,"Doesn’t dry out Stays on long, beautiful colors, and doesn’t dry out lips.",amazon,positive
matte liquid lipstick,Love it! Such a gorgeous color! Very smooth and doesn’t make my lips feel dried out like others. Really good quality!,amazon,positive
matte liquid lipstick,"Perfect This is a gorgeous matte—so smooth, not like other mattes. This is perfect.",amazon,positive
matte liquid lipstick,Liquid Matte lipstick Great color to wear during the day... received lots of compliments. Loving the entire line of nudes. :-),amazon,positive
matte liquid lipstick,"My ""go to"" lasts all day Nude! Easy to apply and lasts all day. Non-sticky, yet with a silky-looking matte finish. Perfect nude shade for most skin tones, including ashy blondes. What more can you ask for?",amazon,positive
matte liquid lipstick,"Wife loved it My wife loved it! Says it’s the best brand she’s used, so win.",amazon,positive
matte liquid lipstick,"Candy K will always be #1 My absolute favorite nude lip color, it lasts forever!",amazon,positive
matte liquid lipstick,"Liquid lipsticks Love the color, and it lasts all day. Just so you know, I’m a 63-year-old working woman and love your lipstick product.",amazon,positive
matte liquid lipstick,Perfect gift Gift for my mum after she loved the lip kit color on myself. Perfect for all ages.,amazon,positive
matte liquid lipstick,"Clove Love the shade, perfect replacement for my other brand.",amazon,positive
matte liquid lipstick,Sexy I really love all the glosses. I love all of them; they’re very sexy.,amazon,positive
matte liquid lipstick,Color Love the color and my lips feel soft after using it.,amazon,positive
matte liquid lipstick,Tons of compliments!! A must-have! Add this to your Kylie collection ASAP!,amazon,positive
matte liquid lipstick,Lovely color Love the color and it lasts quite well. I like the Kylie matte lipsticks very much.,amazon,positive
matte liquid lipstick,"Amazing Must-have. This lipstick sets in seconds and does not budge. Ideal for any day-to-day use as well as big and special occasions. Color is perfect, exactly like the photos. Can’t wait to get more colors. I heard negative reviews about this and don’t understand why. It’s amazing.",amazon,positive
matte liquid lipstick,Kylie Matte Liquid Lipstick I always love these; they are the best in my opinion.,amazon,positive
matte liquid lipstick,Favorite so far but want to try them all I absolutely love this color for everyday wear when you want a more natural look.,amazon,positive
matte liquid lipstick,"Lovely lipstick Lovely color. It stays on for long, and it doesn't transfer to glasses or other objects.",amazon,positive
matte liquid lipstick,"Matte liquid lipstick Matte lipsticks, beautiful colors to use super naturally daily.",amazon,positive
matte liquid lipstick,"Liquid lipstick Awesome product, did not come off for ages and no transfer either.",amazon,positive
matte liquid lipstick,"Super strong color Love the color, super strong. Doesn’t dry out lips nor does it give a heavy feeling to them.",amazon,positive
matte liquid lipstick,New look She loves the feeling on her lips. I would definitely recommend.,amazon,positive
matte liquid lipstick,"Seventy-two years old and I love it!! I am 72 years old, and everyone loves my lipstick! I say, don’t laugh because I’m so old, but I use Kylie Cosmetics lipsticks! If I could afford to, I would buy so much more. It is amazing. They ask if it stays on when you wipe your lips. I say it sure does. Kylie, the products I’ve been able to buy are wonderful. No one is too old to use your products. No one laughs at me! They just want to know how to get it. Thanks for the amazing things you do, sweet girl! —Marla",amazon,positive
matte liquid lipstick,Color Fav! I love this color! It’s a great everyday go-to. ,amazon,positive
matte liquid lipstick,"10/10 The texture is really good; it dries really quickly too, and it’s just so perfect. I really love how it gives off that matte effect super quickly.",amazon,positive
matte liquid lipstick,"New formula, same amazing payoff Streak-free, non-clumping, even coverage. Doesn’t dry my lips and is a BEAUTIFUL warm nude.",amazon,positive
matte liquid lipstick,"EXCELENTE CALIDAD Y DURABILIDAD ME ENCANTA Y SON TOTALMENTE DURADEROS, YO LOS USO INCLUSO EN MIS SESIONES DE FOTOS.",amazon,positive
matte liquid lipstick,"The best Honestly, nobody can beat you guys in lipsticks. I have so many lip kits from you. Honestly, no comparison. It’s the best ever.",amazon,positive
matte liquid lipstick,Kylie Cosmetics Fan They Are A Must  Gorgeous colors  I’ve purchased a lot of different colors. They are my go-to lipsticks and glosses ,amazon,positive
matte liquid lipstick,Pretty lips My makeup artist daughter recommended I buy peach color after trying. I went crazy seeing all those beautiful colors and think I'll buy one of each. They’re all beautiful. I like all colors!,amazon,positive
matte liquid lipstick,Love it! I love this lipstick! It goes on so smooth and doesn’t dry out my lips. Lasts all day long! And it’s the perfect nude pink I was looking for!,amazon,positive
matte liquid lipstick,Love it I love this; it's a beautiful color! Kylie never disappoints.,amazon,positive
matte liquid lipstick,Cute Love the color; hope next time I purchase the color is the same as the colors vary even for the same product.,amazon,positive
matte liquid lipstick,"My favorite Amazing love it, my favorite. It lasts for more than 4 hours on your lips.",amazon,positive
matte liquid lipstick,"Liquid lipstick Apricot The color is perfect, the texture is awesome. This liquid lipstick is now part of my lip combo.",amazon,positive
matte liquid lipstick,The BEST! Beautiful color and long-lasting stay! This lipstick will stay with you for hours!,amazon,positive
matte liquid lipstick,love! This one is my fave go-to lipstick; I wear it all the time.,amazon,positive
matte liquid lipstick,"Lip kit Beautiful red shade. Stays on all day, especially for the festive season.",amazon,positive
matte liquid lipstick,Amazing color I absolutely love this color! I wish I could buy every color to try!!!,amazon,positive
matte liquid lipstick,"10/10 Literally, I love this shade because it looks so natural, feels good on my skin, and the color is perfect!!!!",amazon,positive
matte liquid lipstick,"New favorite dark shade Positively beautiful dark color, perfect for wintertime! The color is just so rich and looks amazing with dark and light colors. I am extremely satisfied with this matte lipstick. It lasts for a long time too ??",amazon,positive
matte liquid lipstick," It's a very beautiful color, pinky nude, similar to the Kylie one.",nykaa,positive
matte liquid lipstick,Best color!! LOVE this color!!! SO happy to see that it was back in stock!,nykaa,positive
matte liquid lipstick,Love matte lipsticks I love all her matte lipsticks. They last long and are of good quality.,nykaa,positive
matte liquid lipstick,"LOVE, LOVE I LOVE this color and always get compliments when I am wearing it. I stock up and buy 2-4 at a time.",nykaa,positive
matte liquid lipstick,"Love it Perfect red matte! Stays on, doesn’t crack. Will buy again.",nykaa,positive
matte liquid lipstick,Great color Love this color; it’s just the right shade I wanted.,nykaa,positive
matte liquid lipstick,"Beautiful, long-lasting matte lipstick The couple of occasions that I’ve worn this lip color, I’ve had dozens of compliments. The color itself is stunning; the product is value for money as it doesn’t wear off even when out eating and drinking. I love Kylie’s lip products—I now have around 5!",nykaa,positive
matte liquid lipstick,"Different formula This color matches my natural lip color. This formula is different now. It doesn’t last if I’m eating food and use a napkin. Before, it used to stay no matter what. I still like this, but it’s like a typical normal liquid lipstick now. It’s worth it because I like the shade.",nykaa,positive
matte liquid lipstick,"OBSESSED So, so pretty! I’m obsessed with this lip kit; it’s the best! The formula is awesome too!",nykaa,positive
matte liquid lipstick,Perfect every day Such a beautiful everyday shade—not too subtle but not too loud either.,nykaa,positive
matte liquid lipstick,"Love this formula and color! Took me some time to find the perfect brown/nude tone, but once I tried Kylie’s formula, it was a wrap! Maliboo was exactly how it looked and lasts so long and feels so weightless! Exactly what I need for a long night of work! No reapplication needed and color payoff in the 1st swipe! She got the formula right!",nykaa,positive
matte liquid lipstick,"Perfection Beautiful colors and long-lasting! Love, love, love.",nykaa,positive
matte liquid lipstick,"Not as dry Nice color, stays up all day. The new formula is not dry at all like the first one. Definitely gonna repurchase.",nykaa,negative
matte liquid lipstick,"Love! Absolutely love this color, and it lasts all day long!",nykaa,positive
matte liquid lipstick,"Love it Very nice color, lasts a long time. Perfect for the day, moisturizes your lips, and has a pleasant non-greasy smell! Recommended.",nykaa,positive
matte liquid lipstick,Love this product Love the color. This matte liquid lipstick doesn't dry out your lips. My lips used to dry out all the time.,nykaa,positive
matte liquid lipstick,Texture It goes on really smoothly. It dries matte but is not as dry as some other liquid lipsticks.,nykaa,positive
matte liquid lipstick,"Wow! ~> I feel the image does not match the product shade. This lipstick is drying, but it doesn’t make my lips look crusty. If this formula dries your lips, I recommend leaving a little chapstick on before applying. I love this lip shade. It reminds me of Lolita from KVD. I don’t think it’s the same shade, but I do feel it’s a variation of it. I will definitely order the lip kit once I finish this tube. I recommend this if you like the shade.",nykaa,positive
matte liquid lipstick,Candy K It sits on your lips nicely and lasts all day without needing to top it up much. Very pretty color too. I would purchase this lipstick in a different shade.,nykaa,positive
matte liquid lipstick,"A perfect shade I really loved these lipsticks and the colors are so pretty. It goes with my complexion perfectly—great for a night out, a date with an extremely hot guy, or just going down the street.",nykaa,positive
matte liquid lipstick,Love it! Beautiful color and great finish! Can’t recommend enough!,nykaa,positive
matte liquid lipstick,"Great discovery! Perfect texture, matte and resistant without drying lips.",nykaa,positive
matte liquid lipstick,"Twenty matte liquid lipstick I love this matte liquid lipstick; it dries fast, is smooth, transfer-proof, and lasts all day long.",nykaa,positive
matte liquid lipstick,"First purchase This is a lovely color. I’m fair-skinned, and on myself, it looks peachy/brown. I think the matte formula is a little drying on my lips, but the cold weather also contributes to that. I would repurchase this color again.",nykaa,positive
matte liquid lipstick,"Love this nude! I love the Hazel matte liquid lipstick shade. It’s such a unique color and a great nude. I wish they still made it as a lip kit. Glad I am still able to get my hands on the shade, though!",nykaa,positive
matte liquid lipstick,Mate lipstick  Best matte products ever. Been using Kylie lipsticks since their first launch.,nykaa,positive
matte liquid lipstick,Hazel Matte Liquid Beautiful color and texture. Great coverage. So smooth and luscious.,nykaa,positive
matte liquid lipstick,"Perfect! Colors are amazing, and they’re not thick like most matte lip liquids. They leave your lips feeling really soft. 100% recommend.",nykaa,positive
matte liquid lipstick,It was amazing!!! That was the best matte lipstick I ever had. Buy it!!!,nykaa,positive
matte liquid lipstick,"100% the best lip gloss purchase Slick, smooth on your lips—the best lip gloss I’ve bought so far.",nykaa,positive
matte liquid lipstick,"Must Have These matte lipsticks are classic and a staple in my makeup kits. I have literally too many colors, but Koko is a refill for me, and I need it! Luckily, I still have the Koko K lip liner.",nykaa,positive
matte liquid lipstick,Kylie Matte Liquid Lipstick Beautiful drip packaging. Very smooth finish on your lips. There are some amazing colors in the range. An amazing lipstick. I live for this. Worth buying!,nykaa,positive
matte liquid lipstick,Perfect Matte Lipstick For Me. I love this color. I can wear it anytime and anywhere of the day.,nykaa,positive
matte liquid lipstick,"Color of the kylielipkit The formula is perfect, but the color looks different on Kylie than on me, so I'm sad about that.",nykaa,positive
matte liquid lipstick,Lipstick color It’s a nice neutral color. Smooth application and doesn’t sting my lips like others.,nykaa,positive
matte liquid lipstick,Perfect It stays on all night long no matter what I eat or drink.,nykaa,positive
matte liquid lipstick,Love how it feels going on and stays on all day. Goes on beautifully and lasts all day. I highly recommend.,nykaa,positive
matte liquid lipstick,"Will it won’t it. Hello, it’s enormously difficult to buy lippy online. All the usual questions like is it sticky, what’s its staying power before you even start on guessing if the color would suit. In this case, I found this lippy was lovely. Easy application, very good staying power, and a lovely color. I wish manufacturers would make mini samples so I could buy half a dozen at a time, mix and match to find the perfect fit. Anyway, I very much like this product.",nykaa,positive
matte liquid lipstick,"I'm Hooked On These Lipsticks I am hooked on these matte liquid lipsticks. Better than some high-priced liquid lipstick, and no drugstore dupe has compared to these for me.",nykaa,positive
matte liquid lipstick,Gorgeous lipstick Beautiful color and a really lovely formula. It feels so natural on my lips.,nykaa,positive
matte liquid lipstick,Great color and texture Great color and texture. Not sticky or powdery—feels natural like I have nothing on my lips. Love this product!,nykaa,positive
matte liquid lipstick,"Buy!! Really nice lipstick. Looks good, long-lasting, does not smear!!",nykaa,positive
matte liquid lipstick,"Bunny Matte is my New Favorite!!!! Beautiful color! Love, love, love it! Right shade of pink  Can be worn year-round. I’ve gotten sooo many compliments. Goes with everything.",nykaa,positive
matte liquid lipstick,Love it This liquid lip is the best. It’s not sticky and doesn’t dry out your lips.,nykaa,positive
matte liquid lipstick,Obsessed I’m obsessed with all of Kylie’s lip products. They stay on without drying out and layer beautifully with a gloss if matte isn’t your thing. I’d have every single color if I could!! Gorgeous lineup.,nykaa,positive
matte liquid lipstick,Very nice. I love the new formula. The scent is nice but not overbearing. Recommend for sure.,nykaa,positive
matte liquid lipstick,"You dirty little peach Such a pretty shade (Dirty Peach Matte lipstick), and I went to the tutorial to see how to apply it in the best way! It's my first Kylie purchase. I'm not ready to get the lip liner as well. Well done!!",nykaa,positive
matte liquid lipstick,Perfect color for the fall Love this color and the quality is super smooth. It stays on all day.,nykaa,positive
matte liquid lipstick,"Love the color Purchased this a while back, and I love the way it looks and lasts. Decided to buy two more.",nykaa,positive
matte liquid lipstick,Clap Back Matte Packaging is amazing! So smooth & non-drying on my lips. No horrible aftertaste!,nykaa,positive
matte liquid lipstick,Amazing This color is incredible and looked very flattering and was perfect to customize my lip shape/size I was going for.,nykaa,positive
matte liquid lipstick,Autumn Shade The perfect nude color for my light skin in the fall months!,nykaa,positive
matte liquid lipstick,Kylie au top Les rouges à lèvres matte de chez Kylie Cosmetics sont incroyables. Je vous les recommande les filles ! Ils tiennent toute la journée pour moi. Et facile d’appliquer.,nykaa,positive
matte liquid lipstick,Commando is the perfect nude. I have been complimented numerous times that this is my perfect shade for my skin tone. I also love the formula because it lasts all day without looking dry.,nykaa,positive
matte liquid lipstick,"The best lipstick ever The best lipstick ever, fits so much and the color is amazing for brunette.",nykaa,positive
matte liquid lipstick,"Love Maliboo This is my favorite color. Not too dark, not too light, and not too pink. Great for work every day, lasts all day, and goes with everything.",nykaa,positive
matte liquid lipstick,Love it! Goes on silky smooth and lasts a long time. Great product.,nykaa,positive
matte liquid lipstick,Amazing lip product as always Love this. The color is perfect and has the amazing staying power of all Kylie lip products.,nykaa,positive
matte liquid lipstick,"Obsessed with this colour This is my new favorite color for going out. It’s not my usual color, but I am so glad I tried it because I am now obsessed.",nykaa,positive
matte liquid lipstick,"Snazzy lipstick I was so excited for this liquid lipstick and I was not disappointed! The color, the pigmentation, and the application are completely flawless and it smells amazing!",nykaa,positive
matte liquid lipstick,Matte Liquid Lipstick Purchased this matte lipstick when the new shades were released and I love it!! It is my new favorite shade and I use it more than any of my other shades!!,nykaa,positive
matte liquid lipstick,Love it ! Love it! Very nice shade of nude; it’s soft and long-lasting.,nykaa,positive
matte liquid lipstick,Love this shade The texture is very soft but still matte on your lips.,nykaa,positive
matte liquid lipstick,Love!! Love this formula so much! I will definitely be buying this in every color and using it every day in my makeup routine!,nykaa,positive
matte liquid lipstick,Lip color I just love this product. Goes on smooth and lasts quite some time.,nykaa,positive
matte liquid lipstick,Love it Love it.. stayed on after eating and drinking for about 5 hours with no touch-up.,nykaa,positive
matte liquid lipstick,My favorite lip color! Great color. Lasts a long time on your lips. Wish there was a lip pencil for this color.,nykaa,positive
matte liquid lipstick,Impressed Really lovely neutral color. Great for the fall season.,nykaa,positive
matte liquid lipstick,"Effortless beauty  OMG! I absolutely LOVE this lipstick!! It glides on effortlessly, feels silky and smooth, and LASTS.",nykaa,positive
matte liquid lipstick,"My only type of lip wear My favorite lipstick, gloss, whatever you call it. Loves how well it stays on and it doesn’t stain my lips.",nykaa,positive
matte liquid lipstick,Another Day NUDE MATTE Liquid Lipstick I love the name of this nude matte liquid lipstick. It’s how I feel most of the time. Another day and another nude. The color lasts very nicely on the lips.,nykaa,positive
matte liquid lipstick,Simply the very best. Love this lipstick. Matte and great color that lasts all day.,nykaa,positive
matte liquid lipstick,"Super soft on the lips. Noch nie hatte ich einen so soften Lipstick auf den Lippen. Als wäre nichts auf den Lippen und das finde ich richtig angenehm. Die Rosafarbenen halten besser als der Beigeton, auch bei Essen und Trinken. Wirklich ein schönes Produkt.",nykaa,positive
matte liquid lipstick,Perfect Texture It was incredible. I love the shade of my lipstick.,nykaa,positive
matte liquid lipstick,"THE ONE I love the matte finish, and this decently lasts up to 5-6 hours. I love the texture, and I will definitely get every color they have.",nykaa,positive
matte liquid lipstick,"Gives you natural long-lasting lips in every color This product is excellent in combination with a complementary lip liner. Easy to apply, stays a long time through eating, drinking, and activities. Light natural feeling, not heavy or sticky. I just love this product in every color I have purchased.",nykaa,positive
matte liquid lipstick,"Boujee MATTE Liquid Lipstick Kylie MATTE liquid lipstick is fabulous! I've tried other brands, and they didn’t last on my lips, even without eating! Kylie’s does!!!! I apply it in the morning, and by night, it's still on! Even after eating!!!! Color choice is amazing. Purchased several different colors, so I'm well-stocked with a variety to choose from every day. Btw, I purchased 2 different eyeshadow palettes, and they, too, are exceptional make-up products. I'm 66 and now a forever Kylie customer! Thank you, Kylie!",nykaa,positive
matte liquid lipstick,New vegan product I love the fact that it’s a vegan product. The color is between nude and soft pink. I bought the color because it was recommended by one of the reviewers. I’m planning to buy other shades in the creamy lip gloss.,nykaa,positive
matte liquid lipstick,Long lasting Only applied once and it lasted me the full night. Great product.,nykaa,positive
matte liquid lipstick,Lasts all day Customer for life! This lipstick lasts all day and is not sticky feeling.,nykaa,positive
matte liquid lipstick,Every shade please I always love the Kylie matte liquid lipstick!!!!!,nykaa,positive
matte liquid lipstick,Lip gloss It’s the best matte lip gloss I’ve ever used. I love how the applicator is shaped and how nicely it glides on. All the colors were beautiful and last long before having to reapply.,nykaa,positive
matte liquid lipstick,Wow!! I loved the shade! It’s amazing and exactly like the picture. I’m definitely going to purchase another nude.,nykaa,positive
matte liquid lipstick,"Happy with Hazel I've gotten so many compliments on this color! It's a perfect mixture of auburn and brown and indeed complements my hazel eyes. If you want to add some extra confidence to your day, get this shade!",nykaa,positive
matte liquid lipstick,100% recommend This was honestly so much better than I expected! It fulfilled each one of my expectations.,nykaa,positive
matte liquid lipstick,Angel I absolutely love the color! Long-lasting payoff. I get so many compliments on the color!,nykaa,positive
matte liquid lipstick,LOVE !!! This product is amazing. I LOVE the matte lipsticks so much. The product lasts forever and actually stays on my lips all night.,nykaa,positive
matte liquid lipstick,Love the matte lip. Every color gives lip life. The best matte lip I’ve ever used. Silky finish to the lip.,nykaa,positive
matte liquid lipstick,"Liquid lipsticks It is one of my favorite formulas in matte lipsticks, and I love the colors they have.",nykaa,positive
matte liquid lipstick,Matte liquid lipstick Lip products from Kylie I highly recommend; you will never go wrong. I adore all the ones I own. Amazing quality!,nykaa,positive
matte liquid lipstick,"Matte Gloss Awesome. Not drying at all. My lips get pretty dry, and there was absolutely no cracking or dryness with this matte lip product. Also, the shade stains my lips perfectly, even just for that natural-colored look under a gloss. Love!",nykaa,positive
