Product,Comment,Website,Label
eye cream,Nice texture and soft feeling under the eyes. Great with the applicator and simple to apply!,kylie cosmetics,positive
eye cream,I am truly blessed to be able to apply this product with no issues and I will reorder! Thank you and I highly recommend especially for those who have very sensitive skin!!,kylie cosmetics,positive
eye cream,"It does what it says it will do, I love the applicator tube & a little goes a long way. Kylie Jenner loves us through these products and I love her back!!",kylie cosmetics,positive
eye cream,This product is the perfect step in a skin care routine. It leaves me feeling refreshed and clean and often hides the bags that were a constant under my eyes from being a Mum.,kylie cosmetics,positive
eye cream,"Love this eye cream, it does the trick! Really fast results.",kylie cosmetics,positive
eye cream,"This.eye cream has vastly improved the fine lines round my eyes, reduced puffiness, very easily absorbs, non greasy!!!",kylie cosmetics,positive
eye cream,"So glad we can finally get this in the u.k!!! Not too heavy, light and creamy. I use another known brand and this is just as good tbh if not better because i find the other makes my eyes water at times.",kylie cosmetics,positive
eye cream,"Love this product, Makes me look less puffy and hydrated!!",kylie cosmetics,positive
eye cream,I am in love and have gotten so many compliments on my face since using this eye cream it actually works!! I can not live without this cream! ,kylie cosmetics,positive
eye cream,"Have used it for two days and can already tell a difference, love it!",kylie cosmetics,positive
eye cream,Hooked on this eye cream! My eyes have never felt more alive! It really does feel amazing! Hooked for sure! I definitely recommend! ,kylie cosmetics,positive
eye cream,"I love this! It helps to depuff, smooth and brighten. My new favorite eye cream",kylie cosmetics,positive
eye cream,"good stuff, takes away puffiness and dark circles!",kylie cosmetics,positive
eye cream,This is now my favorite eye cream. I use it night and day.,kylie cosmetics,positive
eye cream,Very refreshing! Works great with reducing puffiness around the eyes,kylie cosmetics,positive
eye cream,"I've only had the eye cream for 2 weeks, so far, i like it, it definitely brightens and hydrates but the other KS products I've reviewed, I've tried them about 2 months before i reviewed them but so far, i like it, it softens my fine lines under my eyes.",kylie cosmetics,positive
eye cream,"This eye cream is amazing. It is one of the only creams that works well with my skin as well as this entire set. Everything else has always made my skin worse, or just really dry or oily.",kylie cosmetics,positive
eye cream,My super vision has improved since using this product.,kylie cosmetics,positive
eye cream,Best eye cream I've ever used. Nothing else to say. Amazing product. I love all of the Kylie Skin products.,kylie cosmetics,positive
eye cream,My favorite eye cream I have ever tried. It tingles and wakes up my under eyes while brightening. I swear bumpy this eye cream.,kylie cosmetics,positive
eye cream,Is the only eye cream I’ve used that I have seen results from! Noticeably reduced darkness,kylie cosmetics,positive
eye cream,I absolutely love Kylie Skin eye cream. It’s my favourite product. Beautifully integrated and smooth leaving my skin soft and younger looking.,kylie cosmetics,positive
eye cream,"Brilliant stuff, really see a difference in my eyes",kylie cosmetics,positive
eye cream,I absolutely love the eye cream! It feels amazing under my eyes.,kylie cosmetics,positive
eye cream,I like the applicator tip but still prefer to use my fingertips. I love the fact that it is tinted. This works as a great base under my makeup,kylie cosmetics,positive
eye cream,It is thick and feels substantial on the skin. It does absorb well though. There is a very minimal tingle when you first start using it but I do not feel it anymore. I think my eyes look more lifted during the day after using this.,kylie cosmetics,positive
eye cream,This is one of my absolute favorites. Is the first eye cream I cannot live without. It helps with puffiness under my eyes living then refreshe,kylie cosmetics,positive
eye cream,"Ok, so I’ve had really bad circles since I was a kid and I have tried so many different eye creams, and some very expensive ones that didn’t do much for me",kylie cosmetics,positive
eye cream,"I love that it helps with the puffiness after i wake up. Give me that ""wide awake"" look within a few minutes",kylie cosmetics,positive
eye cream,I love this eye cream!!! It’s so thick and pigmented but it doesn’t look like you have makeup on! Good for oily skin types ( it won’t get you oily underneath your eyes,kylie cosmetics,positive
eye cream,I absolutely love all of Kylie’s skin products. This eye cream is amazing and works magic. I apply it once a day under my eyes in the morning and it makes me look refreshed and well rested.,kylie cosmetics,positive
eye cream,"since i don’t drink coffee in the morning, putting this eye cream on keeps me up so i can do my work",kylie cosmetics,positive
eye cream,This eye cream definitely has helped with fine lines near my eyes!!,kylie cosmetics,positive
eye cream,I am 50 and have spent a lot more money on other eye creams....this one works the best!!!,kylie cosmetics,positive
eye cream,Two weeks ago I bought the eye cream and it’s so GOOD !!!! I have visible veins under my eyes and I can’t see them anymore . I 100% recommend it,kylie cosmetics,positive
eye cream,I like this eye cream. Feels cooling and looks bright to awaken the eye,kylie cosmetics,positive
eye cream,This is the best eye cream. Its so thick and creamy. I apply in the morning and at night i let a thicker bunch of it sit on my under eye over night. ,kylie cosmetics,positive
eye cream,Growing up I’ve always struggled with eye bags. Kylieskin eye cream is the only thing that has actually worked for me to improve the dark circles under my eyes. I love it.,kylie cosmetics,positive
eye cream,This eye cream I only try this yesterday but I love it my under eyes feel better and soft so 100% give this a try you will love it,kylie cosmetics,positive
eye cream,Love the applicator. Cute packaging. Very happy with my purchase,kylie cosmetics,positive
eye cream,Loveeeeeeeee this product. I’ve tried so many different eye creams and this is the first one that has helped brighten the undereye area,kylie cosmetics,positive
eye cream,I have only been using for a few weeks and already people are complimenting my eyes. I seen people complaining about the small packaging but you barely use any it will last so much longer then you think. Love it,kylie cosmetics,positive
eye cream,The eye cream works well. I noticed it takes using the cream everyday at least twice a day to notice a difference it takes a month. Nothing fixes within a few days like people believe. You have to keep up with it if you want better results.,kylie cosmetics,positive
eye cream,"HAVEN'T NOTICED A DIFFERENCE, BUT I AM SURE IT IS DOING THE TRICK.",kylie cosmetics,positive
eye cream,This is the only product I use it is gentle on my skin and my eyes have never looked better! I literally dont look tired ever!!! Im a emergency room nurse and I work the night shift and never look tired!! ,kylie cosmetics,positive
eye cream,This eye cream is everything! Love how it’s reduced my fine lines and dark circles. I use all of Kylie skin products and they are all amazing!!,kylie cosmetics,positive
eye cream,"Absolutely in love with this eye cream..its makes under your eyes feel smooth, moisturized, and takes all the puffiness away...as always KylieSkin has hit a homerun with this product.",kylie cosmetics,positive
eye cream,"I like that you can feel the effect as you put on the eye cream, it gives a little burning sensation cause it actually works, and actually I use it on my forehead sometimes.. for wrinkles, I love it.",kylie cosmetics,positive
eye cream,Loved it! Didn't know I needed it till I bought it!,kylie cosmetics,positive
eye cream,"Love love this cream, I’ve always looked for a eye cream that would actually make a difference and with this I finally got the results I wanted! Im so in love with it",kylie cosmetics,positive
eye cream,This is the best eye cream. The only eye cream that doesn’t make my eye makeup run from wearing it in the day time.. Makes me look awake as soon as I put it on. Love it!,kylie cosmetics,positive
eye cream,"best gentle wash, have very sensitive skin so for the morning its a perfect choice.",kylie cosmetics,positive
eye cream,"so good, it has a tint to it so my 4 hours of sleep a night eye bags are not as noticeable",kylie cosmetics,positive
eye cream,Within a week started noticing a huge difference with my dark circles. Love this product,kylie cosmetics,positive
eye cream,has taken quite a few of the fine lines away from around my eyes,kylie cosmetics,positive
eye cream,I use the eye cream every morning. I love how it works. Would recommend to buy.,kylie cosmetics,positive
eye cream,My eyes look and feel younger and healthier than ever,kylie cosmetics,positive
eye cream,An amazing eye cream at a great price. I have very dry skin and even drier under eyes and this is the only eye cream that helps. It is the perfect consistency and hydration.,kylie cosmetics,positive
eye cream,Really works!! it remove puffiness from under my eyes,kylie cosmetics,positive
eye cream,"
Best eye cream yet. This is my second purchase since a little goes a long way. Absolutely love the cooling effect!",kylie cosmetics,positive
eye cream,I Love This Eye Cream. Its Smooth And Goes On Nicely With The Little Applicater On The Tube. So You Dont Have To Use Your Fingers On The Delicate Part Around Your Eyes.,kylie cosmetics,positive
eye cream,I love this eye cream! This was the first product I purchased and will continue to use it! It has been amazing to my skin around my eyes!,kylie cosmetics,positive
eye cream,Great product.. however dont need it if you hace a great moisturizer,kylie cosmetics,positive
eye cream,Best eye cream! Super hydrating and does not puff your eyes up,kylie cosmetics,positive
eye cream,"Really love the eye cream, it is smooth and creamy, and easy to apply. It leaves my under eyes looking fresh. I would definitely buy it again.",kylie cosmetics,positive
eye cream,I really love Kyle eye creamer and the way it dissolves into the skin. My eye wrinkles are disappearing so fast.,kylie cosmetics,positive
eye cream,I love and recommend all KylieSkin products. My face looks and feels amazing!,kylie cosmetics,positive
eye cream,"The freakin' amazing Kylie Jenner!!! I love you even more since I started using this product!!! my under eye socket looks so much brighter and vivid, no more duck skin and darkness",kylie cosmetics,positive
eye cream,The eye cream is amazing and glides on well to cover my dark circles with a tint and is creamy not drying,kylie cosmetics,positive
eye cream,I definitely will be re stocking soon,kylie cosmetics,positive
eye cream,"Honestly I knew I’d love her eye cream , super moisturizing , not too heavy , I’m so obsessed I’m on my second eye cream tube :) take all my money",kylie cosmetics,positive
eye cream,I was skeptical at first but I started using the eye cream as soon as I got it. I’ve been using it for a little over a month and I can tell the difference! I use it 2-3 times a day and my eye are brighter and the dark circles under my eyes are gone. I’m very happy with the result and I will be purchasing again!,kylie cosmetics,positive
eye cream,Great eye cream! The color made me a little hesitant at first but it’s works great! And lasts forever to! A little bit goes a long way.,kylie cosmetics,positive
eye cream,Hydrated my keys and made my skin feel softer and more awake the morning after application,kylie cosmetics,positive
eye cream,"I love wearing this under my eyes, it’s helping my skin tighten!",kylie cosmetics,positive
eye cream,I am a 50 year old woman and love this eye cream. It softens lines and leaves my skin soft and radiant. I absolutely love all the Kylieskin products. I am sold and will not use anything else.,kylie cosmetics,positive
eye cream,This stuff is like golden egg yolks made with literal gold for the under eyes. I’m already on my second bottle since trying it!! Highly recommend.,kylie cosmetics,positive
eye cream,"
I really do feel that the eye cream makes my face look less puffy and more sharp.",kylie cosmetics,positive
eye cream,"I wish I had taken before and after photos to show off! I love this stuff, its lightened up my dark circles and bags!",kylie cosmetics,positive
eye cream,"I read a lot of good reviews so I was excited to purchase, however it’s just an eye cream. Nothing better than the one you have now.",kylie cosmetics,positive
eye cream,"
So easy to apply. I will be purchasing this again because it is one of the best I have ever tried!",kylie cosmetics,positive
eye cream,I’ve always thought about getting under eye filler but after using this I cream after a few weeks I definitely don’t have that same thought anymore.,kylie cosmetics,positive
eye cream,I use the eye cream both day and night and my eyes have never looked brighter and more fresh before. Highly recommend. 10/10!!,kylie cosmetics,positive
eye cream,"Wish tube was a little bigger for price, but love the product!!!!",kylie cosmetics,positive
eye cream,I love this.. it makes me feel like I'm on a journey to look and feel more awake.,kylie cosmetics,positive
eye cream,A little bit goes a long way. Feels really nice and definitely improves the fine lines around my eyes.,kylie cosmetics,positive
eye cream,I wished I took before and after pictures. This cream brighten my under eyes and gives me such a healthy glow .,kylie cosmetics,positive
eye cream,Love the packaging and application. The consistency of the cream is perfect for my skin and I’m noticing results slowly but surely,kylie cosmetics,positive
eye cream,Leaves my eyes feeling so soft and keeps my eyes hydrated all day long. Would definitely recommend!!,kylie cosmetics,positive
eye cream,This eye cream is awesome! It's great for days when I don't sleep well. I would recommend.,kylie cosmetics,positive
eye cream,"
So smooth all i need for my under eye before doing my makeup and without makeup",kylie cosmetics,positive
eye cream,"
Very moist and clears up the coloring under my eyes. Works for puffiness as well",kylie cosmetics,positive
eye cream,I am in love with this eye cream. First time I use one and I honestly wouldn't want to use another one. The tint it has brightens up my under eyes so well and makes me feel rejuvenated and fresh.,kylie cosmetics,positive
eye cream,Kylie skincare is the only thing I use now that will keep my skin looking flawless!,kylie cosmetics,positive
eye cream,I keep going back to this eye cream! What i love about it is you can actually feel it working! It’s my favorite,kylie cosmetics,positive
eye cream,"I love this eye cream! Brightens my under eye area. I even have little wrinkle making a home on my face, and when I have extra eye cream on accident I'll put it on there and it's helping reduce the show! Love this eye cream",kylie cosmetics,positive
eye cream,I love love love this eye cream!! You only need the tiniest bit and it goes a long way! The bags under my eyes were instantly diminished. 10/10 recommend!,kylie cosmetics,positive
eye cream,I love how this brightens your eyes you defiantly helps make me seem more awake in the mornings than I really am. Doesn’t have a scent so it doesn’t burn the eyes.,kylie cosmetics,positive
eye cream,works super good & I can noticeably tel the difference,kylie cosmetics,positive
eye cream,I’ve never tried eye cream before and wanted to try to the eye cream from Kylie Skin because I was super interested. I love the I purchased it! Deff will buy this product again.,kylie cosmetics,positive
eye cream,I personally like it. My skin is very sensitive with products and this feels great and not dry.,kylie cosmetics,positive
eye cream,I enjoy using the eye cream although i was actually hoping to see my eyes area brighten but no changes.. Still have heavy eye bags.,kylie cosmetics,positive
eye cream,Tried eye cream and I love it! All Kylieskin products are amazing and feel great on my skin! Love it :heart:?,kylie cosmetics,positive
eye cream,"10/10 recommend, I have really thin skin under my eyes and this has been a life saver. It’s so gentle and there is no smell which is nice. It’s cooling and makes you feel refreshed.",kylie cosmetics,positive
eye cream,I’ve used lots of eye creams in the past but this one is amazing! The instant difference of my skin from putting it on,kylie cosmetics,positive
eye cream,I‘m using it since a few weeks and I already see the difference. It keeps my under-eyes well hydrated and it prevents black under-eyes as well as puffy ist eyes.,kylie cosmetics,positive
eye cream,I‘m using it since a few weeks and I already see the difference. It keeps my under-eyes well hydrated and it prevents black under-eyes as well as puffy ist eyes.,kylie cosmetics,positive
eye cream,Thank you so much the best I ever had . Love it :,kylie cosmetics,positive
eye cream,makes my eyes and the area around tjem look fresh at any time of the day!,kylie cosmetics,positive
eye cream,"Within a week or two, I noticed that I had no dark eye under circles!!! I love how clear my eyes look. Thank you Kylie Jenner f.or creating this eye cream! I will continue buying this product no doubt",kylie cosmetics,positive
eye cream,Amazed at how little you need to use. I suffer with my eyes a lot cause they are very sensitive but this eye cream has really improved my face routine in the mornings as I find it really rejuvenates my eyes and helps make me feel a lot more awake,kylie cosmetics,positive
eye cream,Never really used eye cream before so I have nothing to compare it to but does hydrate overall,kylie cosmetics,positive
eye cream,"I've been using this eye cream for months now and I love it!! I put it on every morning, and every night before I go to bed. My eyes stay hydrated and keeps me from having any bags even when I don't get enough sleep",kylie cosmetics,positive
eye cream,I use this daily! A must for puffy eyes or dark circles. I love this product! My fave in the collection!,kylie cosmetics,positive
eye cream,Absolutely love it! My eyes seem much more brighter when I use the eye cream. I have definitely seen a difference.,kylie cosmetics,positive
eye cream,"
I actually really liked the eye cream! It makes my under eyes look better. I would be buying again when I run out",kylie cosmetics,positive
eye cream,Literally brightens my dark circles on the spot ! Love it !!,kylie cosmetics,positive
eye cream,"I was skeptical about the hype of her products, but this is Lotionen of the best out there",kylie cosmetics,positive
eye cream,this eye cream goes on so smooth and it makes my skin feel so soft in the morning i just love everything from kylie skin ,kylie cosmetics,positive
eye cream,Love the Eye Cream!!!!!!! Side note: I wish packaging was recyclable,kylie cosmetics,positive
eye cream,I definitely see a difference using this product. My dark circles are less visible. Will buy again,kylie cosmetics,positive
eye cream,The first week I noticed my under eyes were more bright and even toned! The dark circles that were starting to form under my eyes cleared up instantly. I was shocked at how fast this product worked. It’s awesome!,kylie cosmetics,positive
eye cream,the eye cream literally helped sooo much. i saw and felt results in seconds.,kylie cosmetics,positive
eye cream,So perfect and smooth. Its a great way to start the day and end the day.,kylie cosmetics,positive
eye cream,I couldn't believe a eye cream works for dark circles until I got this product I will never try something else but this eye cream,kylie cosmetics,positive
eye cream,"I love this eye cream, I have quite dry skin so this product is really good on eye area and very rich!",kylie cosmetics,positive
eye cream,This eye cream has started to reduce the appearance of the crows feet around my eyes noticeably! Highly recommend!,kylie cosmetics,positive
eye cream,"I love this eye cream, I have quite dry skin so this product is really good on eye area and very rich!",kylie cosmetics,positive
eye cream,This is the only product I’ve found to actually BRIGHTEN my under eyes. other products aren’t as effective. I keep going back to kylies eye cream! Highly recommend! I’m on my 3rd now,kylie cosmetics,positive
eye cream,I love this eye cream! It has a angled tip to apply around your eyes more easily.. has a slight tint to it and I love the tingle sensation I feel putting it on!!,kylie cosmetics,positive
eye cream,"Best eye cream ever, i love it alot. Thank you kylie",kylie cosmetics,positive
eye cream,"If you’re entertaining the idea of the eye cream, just. buy. it. I’ve used a multitude of eye creams, from Mary Kay to drug store, and this one without a doubt is my favorite. Color correction, and action. I am eager to grow my Kylie Skin collection.",kylie cosmetics,positive
eye cream,I’m almost 50 and I love how bright my eyes are and my fine lines are fading,kylie cosmetics,positive
eye cream,I usually do not give ratings for anything. Honestly to tell the truth always forget. But I ordered the makeup wipes & the eye cream & will have to say I give them both a 10 if I could! This eye cream is absolutely wonderful & I will never use any other kind.,kylie cosmetics,positive
eye cream,In just one week of use I’ve seen results and my dark circles are getting lighter by the day.,kylie cosmetics,positive
eye cream,Been consistent for about a week and half. Once in the morning and once at night and YASSSSSS I LOVE LOVE LOVE,kylie cosmetics,positive
eye cream,In just one week of use I’ve seen results and my dark circles are getting lighter by the day.,kylie cosmetics,positive
eye cream,This is a wonderful eye cream to use right before concealer or on its own. I like to use it before my concealer because the golden undertone really helps to boost the coverage!,kylie cosmetics,positive
eye cream,Love this eye cream and the results it gives. Really like the application took aswell,kylie cosmetics,positive
eye cream,Honestly didn’t expect to love these products like I do BUT I’m glowing,kylie cosmetics,positive
eye cream,My eyes have been so bright and soft since I’ve been using this liquid gold eye cream. A must have for your skin care routine,kylie cosmetics,positive
eye cream,"Slow, but steady difference on the appearance under my eyes. Lovely subtle scent and feels very hydrating",kylie cosmetics,positive
eye cream,gently moisturizes my under eyes making them feel smooth. Obsessed! Can’t be without it! Great purchase.,kylie cosmetics,positive
eye cream,This product works wonders it keeps my under eyes hydrated and it brightens them up I will buy this over and over again.,kylie cosmetics,positive
eye cream,I absolutely love this eye cream! It has a bit of a tint to it to really help minimize dark circles. It’s very light when it goes on and is very hydrating. The only thing I don’t like is that it’s so hard to get sometimes. It seems to stay sold out more often than not.,kylie cosmetics,positive
eye cream,It’s actually really thick and smooth it’s great quality and I have been super shocked at the results at first I was like there is no way any of these products will be worth it I was wrong Kylie put her all into this,kylie cosmetics,positive
eye cream,The eye cream is amazing. My under eyes have never looked better.,kylie cosmetics,positive
eye cream,I have a naturally darker eye area. This product works so well. When I wake up my eyes are not puffy and not as dark. My friend on FaceTime could tell they were not as dark. Will reorder forever!!,kylie cosmetics,positive
eye cream,"Literally, I noticed improvement with my dark eye circles after just 2 days of using this eye cream!",kylie cosmetics,positive
eye cream,I bought this eye cream about a month ago and I have already seen results! my eyes are wayyyyyy more hydrated than ever. the packaging is really cute and I love how I don't have to dip my finger in anything. and it just feels so good to put on will definitely keep buying.,kylie cosmetics,positive
eye cream,Best eye cream out there !! So smooth and refreshing ,kylie cosmetics,positive
eye cream,"Made my under eye bags magically go away over night sounds crazy but the results are flawless,would recommend",kylie cosmetics,positive
eye cream,I’ve only been using this product for a little over two weeks and I can all ready see a difference. I love this!! Can’t wait to try out some other products,kylie cosmetics,positive
eye cream,"The application of this eye cream is so easy, and the formula is amazing.",kylie cosmetics,positive
eye cream,"
The packaging itself is absolutely delicious with the soft pink gradient. Made it a delight to receive and unbox. The product itself does indeed soften my fine lines around my eye as well as reduce puffiness just as intended.",kylie cosmetics,positive
eye cream,"I put this cream on in the morning after using the foam wash,milk toner and face cream. It’s nice and smooth I wear eye contacts and it did not bother me at all.",kylie cosmetics,positive
eye cream,Love how it’s tinted! My dark circles are improving!,kylie cosmetics,positive
eye cream,"I’ve tried my fair share of eye creams and this is by far the best. Improves fine lines, plumps the skin, and the tint helps my dark circles. Very happy!",kylie cosmetics,positive
eye cream,"This eye cream you can instantly feel working on the skin, and the applicator is really nice too. I’ve boughten 80-100$ eye creams before and never had the same results as this one after only using for 1 week! ",kylie cosmetics,positive
eye cream,This actually works you guys! I’ve been using this for 2 weeks now and have seen visible changes. My dark circles are a thing of the past.,kylie cosmetics,positive
eye cream,This actually works you guys! I’ve been using this for 2 weeks now and have seen visible changes. My dark circles are a thing of the past.,kylie cosmetics,positive
eye cream,Love how smooth and soft my under eyes feel. Definitely lightened my dark circles.,kylie cosmetics,positive
eye cream,So far it’s been great! It’s a nice base under my primer and foundation but in the evening I go to bed feeling a little bit brighter!,kylie cosmetics,positive
eye cream,After a week of use I can see a difference. Love this eye cream I will for sure buy it again,kylie cosmetics,positive
eye cream,"I really love the eye cream! It gives some coverage & you can literally
 feel it working!",kylie cosmetics,positive
eye cream,The KylieSkin eye cream is great! Love how it goes on smooth and soaks right in.,kylie cosmetics,positive
eye cream,it was nice and thick and smooth felt nice i like it will buy again,kylie cosmetics,positive
eye cream,The dark circles went away and no puffiness I love it,kylie cosmetics,positive
eye cream,It’s the perfect amount of moisture a 42 year woman needs. I love it.,kylie cosmetics,positive
eye cream,This does exactly what it says and instant results,kylie cosmetics,positive
eye cream,I honestly loved it and highly recommend it and for sure will be reording and try more products,kylie cosmetics,positive
eye cream,I love the texture and it doesn’t irritate my eyes ,kylie cosmetics,positive
eye cream,This leaves your under eye feeling sooo moisturized for a long period of time! Would definitely buy again!,kylie cosmetics,positive
eye cream,I love the texture and it doesn’t irritate my eyes ,kylie cosmetics,positive
eye cream,This leaves your under eye feeling sooo moisturized for a long period of time! Would definitely buy again!,kylie cosmetics,positive
eye cream,I’m not the best sleeper and I have been using this for 2 weeks and the dark circles under my eyes have gone away,kylie cosmetics,positive
eye cream,I love this eye cream. I felt cool under my eyes. Kept my under eye super hydrated but not to the point that it feels heavy. Totally one of my favorites!,kylie cosmetics,positive
eye cream,A great eye cream!,kylie cosmetics,positive
eye cream,I’ve struggled to find a eye cream that reduces the puffiness and hides the dark circles and this eye cream does wonders.,kylie cosmetics,positive
eye cream,I love how it’s the color of concealer so I know exactly where to cover my black lines! Kylie is brilliant,kylie cosmetics,positive
eye cream,The eye cream does have an effect that makes you feel like it works but after few short mins of wearing it you can see it too! I feel like I noticed my eyes looking more plump and awake as if I didn’t have bad sleep!,kylie cosmetics,positive
eye cream,I love how it’s the color of concealer so I know exactly where to cover my black lines! Kylie is brilliant,kylie cosmetics,positive
eye cream,I love this eye cream!! I’ve been using it for three weeks and notice my eyes are less puffy and not as dark. Buy it!!,kylie cosmetics,positive
eye cream,Who has eyebags?! Love how my under eyes are less puffy and just absolutely great!,kylie cosmetics,positive
eye cream,"I have had HORRIBLE bags for forever, and I’ve tried every eye product / remedy, nothing worked. I tried Kylie’s eye cream bc I saw a beauty editor from a magazine used it and she loved it. It worked wonders and the pictures speak for itself!",kylie cosmetics,positive
eye cream,"I LOVE how the eye cream made me feel! Used it at night after my nightly face wash routine, and when I woke up the next morning..... my eyes weren’t puffy or had any dark areas after once week!",kylie cosmetics,positive
eye cream,I’m not the best sleeper and I have been using this for 2 weeks and the dark circles under my eyes have gone away,kylie cosmetics,positive
eye cream,"I love this eye cream. It’s super hydrating. I’ve been using it for a couple weeks now. The only weird thing is, is that it’s tinted. I haven’t seen any change in my dark circles or wrinkles, but it’s still a really good product.",kylie cosmetics,positive
eye cream,My eyes have brightened up! I’ve never walked out of the house without makeup because of my dark circles but this has helped so much. Totally recommend!,kylie cosmetics,positive
eye cream,"My eyes feel totally revitalised, I use it everyday! I love this eye cream",kylie cosmetics,positive
eye cream,The best eye cream I’ve ever owned!,kylie cosmetics,positive
eye cream,At first I was hesitant to buy this product because my skin is so sensitive but I’m so glad I did because I can definitely see a difference!,kylie cosmetics,positive
eye cream,"Best thing that i ever purchased, leaves my under eyes amazing especially since i work really long nights it comes in super handy!",kylie cosmetics,positive
eye cream,I’ve been using this amazing eye cream since Fall time. I’m really amazed and happy with the results. Helped with my bags and wakens my eyes.:eyes: Couldn’t be happier. Will continue to buy forever,kylie cosmetics,positive
eye cream,I love this eye cream! It is very soft and I have had amazing results with it.,kylie cosmetics,positive
eye cream,"I really like it. I've trieda lot of eye creams, and this is one of my favorites. But, other skin care products are not that good, so Idk if its worth to buy just because this eye cream.",kylie cosmetics,positive
eye cream,I don’t have bad skin at all only have problems with dry skin but it makes my skin feel amazing,kylie cosmetics,positive
eye cream,"This is by far the best eye cream I have ever used! As a mom with a baby I don’t get the most sleep, but using this, you would never even know!",kylie cosmetics,positive
eye cream,Been trying it for a few days and can already tell a difference. I struggle from iron deficiency which causes extremely dark bags under my eyes and it’s already helping me a lot. Been trying lots of more expensive eye creams but it hasn’t helped me. I love this eye cream,kylie cosmetics,positive
eye cream,This eye cream has been great so far. I have not had it long but it feels good and the price is great. Also my skin is sensitive and I have had no problems.,kylie cosmetics,positive
eye cream,Love this eye cream so much. Goes on so smooth. I will keep purchasing this ,kylie cosmetics,positive
eye cream,This eye cream has been great so far. I have not had it long but it feels good and the price is great. Also my skin is sensitive and I have had no problems.,kylie cosmetics,positive
eye cream,it's been a couple of weeks since I got the product and I can definitely tell a difference I look more awake I don't have dark circles under my eyes anymore and I loved how soft it feels!,kylie cosmetics,positive
eye cream,So happy with this product. Really love how it feels and definitely makes a difference on your skin!,kylie cosmetics,positive
eye cream,"I am 57 years young and was tired of dark circles, this stuff did the trick!! will never use anything else",kylie cosmetics,positive
eye cream,"Super fast delivering to Norway, good price and a fantastic eye cream. I love it! ",kylie cosmetics,positive
eye cream,The eye cream is amazing. I love how I can put my concealer over it and it doesn’t smudge. I guess that’s the word to describe the effects. You can see how the crowes feet disappear. Truly amazing product. If you don’t get this product you will hate yourself. Thanks Kylie,kylie cosmetics,positive
eye cream,"I use this almost daily. It brightens and hydrated beautifully. I also noticed less puffiness, I recommend to anyone looking for a good eye cream.",kylie cosmetics,positive
eye cream,"I use this almost daily. It brightens and hydrated beautifully. I also noticed less puffiness, I recommend to anyone looking for a good eye cream.",kylie cosmetics,positive
eye cream,"I seriously can’t get enough of this eye cream. It does everything it says it’s going to do - brighten, hydrate, and reduce puffiness. 10/10 would recommend!",kylie cosmetics,positive
eye cream,Exceptional products. All arrived prompt. I’m embracing a new beauty experience. Thank you Kylie & team,kylie cosmetics,positive
eye cream,So smooth and soft! I use it nightly before bed! I recommend this to everyone!,kylie cosmetics,positive
eye cream,"I’ve had dark under eye circles since I started high school because of lack of sleep, and my dark circle have almost completely faded! I’m very impressed with the formula and how FAST the eye cream works! Definitely the best eye cream thus far!",kylie cosmetics,positive
eye cream,I love this I have very sensitive skin and have had no issues,kylie cosmetics,positive
eye cream,My dark circles are GONE!! I love how my skin has changed since I purchased this product. Highly recommend to anyone!,kylie cosmetics,positive
eye cream,"I've been using it like 2 weeks ago, and I have noticed a decrease in my dark circles.",kylie cosmetics,positive
eye cream,"I am a mom of two busy kids so sleep is often not the best and my eyes were starting to look dark and puffy, this cream has helped make that go away!",kylie cosmetics,positive
eye cream,"The first and ONLY eye cream that truly made my dark circles under my eyes go away! Like..gone. The skin under my eyes is now hydrated and I look younger, Best eye cream on the market! Thank you Kylie!",kylie cosmetics,positive
eye cream,"Omg, brilliant product! makes my eyes look younger, more defined, smooth, tighter. Just all around glowing. Feel so confident wearing this eye cream. Thanks Kylie Skin!",kylie cosmetics,positive
eye cream,"Love this eye cream! It really seems to help reduce darkness under my eyes! Goes on smooth and creamy, for me it seems to have a cooling effect which I really like.",kylie cosmetics,positive
eye cream,Been using mostly all her products and I can say I'm very happy with them. Will definitely keep using it.,kylie cosmetics,positive
eye cream,This cream is luxurious! I literally look forward to putting it on. It has smoothed out my fine lines & I think it will help to prevent new ones. Great product.,kylie cosmetics,positive
eye cream,This eye cream is everything. The purple/blue of my bags have gone down so much. I look forward to putting this on every single day. I love it so much!,kylie cosmetics,positive
eye cream,This eye cream really brightens underneath my eyes. It goes on so smooth and feels so amazing!,kylie cosmetics,positive
eye cream,Melts into skin and I can see immediate results when it’s applied. I love the golden color. Adds a little glow :,kylie cosmetics,positive
eye cream,just got this in today and I’ve used it twice already. So refreshing and feels amazing. My eyes are hydrated and had already began working on my dark circles. I definitely recommend,kylie cosmetics,positive
eye cream,"I love this cream, it feels amazing on my sensitive eye area.",kylie cosmetics,positive
eye cream,I just wish there was returns allowed I ordered one to many,kylie cosmetics,positive
eye cream,"I’m super fussy with my eye creams and I absolutely love this product, it’s a yes for me it’s so smooth and the applicator is super easy to use.",kylie cosmetics,positive
eye cream,Love using this eye cream daily it has honestly made a difference and i love it !,kylie cosmetics,positive
eye cream,"I love the warm feeling after using it and the color, the texture is amazing.",kylie cosmetics,positive
eye cream,Great eye moisturizer! This is a soft eye cream. It’s not super heavy but gives a great feeling on the skin.,kylie cosmetics,positive
